adminCode,adminCode2,Dong,salary_20,salary_30,salary_40,salary_50,salary_60above,salary_male,salary_female,salary_avg,salary_weight1_under2000,salary_weight2_under3000,salary_weight3_under4000,salary_weight4_under5000,salary_weight5_above5000,business_건설업,"business_공공행정,국방및사회보장행정",business_교육서비스업,business_금융및보험업,business_도매및소매,business_방송통신및정보서비스업,business_보건및사회복지서비스업,business_부동산및임대업,business_사업시설관리및사업지원서비스업,business_숙박및음식점업,"business_예술,스포츠및여가관련서비스업",business_운수업,"business_전문,과학및기술서비스업",business_제조업,"business_하수처리,폐기물재활용및환경복원","business_협회및단체,수리및기타개인서비스업",business_total,sales_음식및음료,sales_소매및판매,sales_문화및여가,sales_서비스,sales_의료,sales_교육,sales_10,sales_20,sales_30,sales_40,sales_50,sales_60above,sales_sum,transport_0006,transport_0612,transport_1218,transport_1824,transport_sum,bus_sum,workers_건설업,"workers_공공 행정, 국방 및 사회보장 행정",workers_광업,workers_교육 서비스업,workers_금융 및 보험업,"workers_농업, 임업 및 어업",workers_도매 및 소매,workers_방송통신 및 정보서비스업,workers_보건 및 사회복지 서비스업,workers_부동산 및 임대업,workers_사업시설 관리 및 사업 지원 서비스업,workers_숙박 및 음식점업,"workers_예술, 스포츠 및 여가관련 서비스업",workers_운수업,"workers_전기, 가스, 증기 및 수도사업","workers_전문, 과학 및 기술 서비스업",workers_제조업,"workers_하수 처리, 폐기물 재활용 및 환경 복원","workers_협회 및 단체, 수리 및 기타 개인 서비스업",workers_total,popLiv_total,popLiv_male0,popLiv_male10,popLiv_male20,popLiv_male30,popLiv_male40,popLiv_male50,popLiv_male60,popLiv_male70above,popLiv_male,popLiv_female0,popLiv_female10,popLiv_female20,popLiv_female30,popLiv_female40,popLiv_female50,popLiv_female60,popLiv_female70above,popLiv_female,popLiv_0006,popLiv_0612,popLiv_1218,popLiv_1824,popReg_total,popReg_0,popReg_10,popReg_20,popReg_30,popReg_40,popReg_50,popReg_60,popReg_70,popReg_80above,popReg_kor,popReg_fori,popReg_male,popReg_female,house_detached,house_apt,house_total,business_total,business_ceo_male,business_ceo_male,business_ceo_20,business_ceo_30,business_ceo_40,business_ceo_50,business_ceo_60,business_ceo_70above,business_개인사업체,business_회사법인,business_회사이외법인,business_비법인단체,business_국가지자체,car_total
11500603,1116064,가양1동,2427,3646,4757,5184,4193,4765,3598,4248,8,18,24,20,30,44,0,44,20,380,57,17,55,6,156,25,43,25,57,6,123,1058,4018003301,2606842495,555166559,714090459,1169840454,366598318,2025499298,41412406572,62282007877,59268522395,41586879862,23288442799,2.30E+11,20969,390831,488208,407601,1307609,59,1875,14,0,515,254,0,2710,769,213,392,579,585,130,1318,0,501,481,293,464,11093,49555,1269,1429,3764,6525,5575,3509,2028,1167,25271,1258,1319,3273,5954,3792,2924,2013,1643,22178,40271,51715,58797,47439,34370,1433,1777,7913,9015,4605,4137,3582,1265,648,34096,274,15587,18602,84,6733,6817,1458,1056,402,29,174,448,546,237,24,913,471,21,46,7,25200
11500604,1116065,가양2동,2328,3384,4349,4285,3736,4065,3199,3648,12,25,28,18,17,0,0,6,0,151,5,43,26,0,58,12,5,18,5,0,77,406,491317784,1639184168,43696803,360257094,1412425628,28798945,742482183,14759336635,24614285925,18212419795,20802260328,20065600630,99196385496,1676,21232,24919,14417,62244,12,51,19,6,285,45,0,563,23,701,230,298,201,84,29,0,61,95,0,291,2982,14515,257,369,638,1329,1177,926,1054,1022,6775,346,305,639,1359,900,1033,1195,1751,7530,13227,14785,15007,15040,13847,453,419,1398,2302,1408,1758,3290,1798,1024,13756,91,6545,7321,402,7082,7484,652,426,226,14,77,165,235,141,20,471,108,25,40,8,4028
11500605,1116066,가양3동,2479,3555,4209,4166,3317,4012,3288,3679,9,25,29,20,18,27,0,23,0,197,42,10,18,13,41,6,43,50,56,0,55,581,413711296,405717162,168254869,210806177,514475539,80315170,238145478,4167468398,11261239736,11872108482,9470364365,9127299838,46136626297,1394,23000,23823,12147,60364,17,423,466,0,330,6,0,1732,577,261,202,154,222,29,590,0,532,629,0,275,6428,10676,310,242,481,1141,1024,733,609,556,5098,234,220,447,1241,731,739,756,1022,5393,12008,11055,9653,9987,14560,669,431,1371,3011,1787,1988,2724,1715,867,14465,95,6788,7843,466,7454,7920,888,700,188,15,74,265,346,156,32,510,330,11,28,9,6113
11500611,1116067,발산1동,2340,3563,4446,4445,3626,4401,3466,3965,10,18,28,19,25,7,0,137,18,816,0,51,52,5,226,33,28,12,32,0,169,1586,2361967149,3174965777,560699107,944869937,1845208102,1627182020,4756052877,26804755757,60831542238,1.17E+11,88263329524,61322200773,3.59E+11,14019,316300,288034,135092,753445,63,316,158,0,1716,319,0,2760,20,1028,258,296,947,176,1593,0,83,280,58,578,10586,35824,2036,2444,2056,2173,3039,2465,1422,1113,16753,1968,2875,3931,2437,3229,2495,1803,2089,20832,34696,38085,36613,33901,36212,2544,4945,4344,3842,6691,6078,4337,2334,1101,35919,293,16973,19055,242,9143,9385,2288,1534,754,36,264,649,839,407,93,1763,393,44,77,11,13878
11500615,1116074,우장산동,2395,3635,4965,5069,4139,4897,3679,4346,7,16,25,20,32,0,0,122,10,282,0,48,65,6,175,22,5,5,0,0,186,926,1846723113,2989426637,101983651,732940933,2193512245,1360717102,2213625957,24350181161,44677378060,77789773032,48399462618,35672543340,2.33E+11,15125,241354,384076,324055,964610,27,198,18,0,801,337,0,997,59,898,383,100,667,126,192,76,122,97,0,678,5749,32342,1499,1949,1790,2251,2830,1987,1341,1131,14781,1269,1921,3095,2569,3078,2321,1872,2005,18134,31667,32190,31889,33620,43725,3220,5576,5174,5196,8330,7023,5220,2893,1100,43515,210,20247,22151,431,9529,9960,1623,970,653,39,255,440,539,274,76,1371,158,23,65,6,13888
11500620,1116069,공항동,2515,3256,3905,4077,3495,3788,3144,3501,12,24,34,18,13,33,8,12,5,479,0,16,21,8,294,25,237,0,17,0,155,1310,3027241760,2477100713,254884951,628804880,835443920,124967163,1988033549,34913856901,40761488116,41550991239,33285556977,21843375207,1.74E+11,14915,198787,174891,105500,494093,62,583,276,0,426,113,0,1517,38,410,82,609,1193,147,26926,0,75,356,59,448,33258,33611,2054,1202,2090,3199,3427,2484,1625,1130,17215,1989,1136,2129,3057,2565,2046,1558,1729,16212,31720,36260,35634,30830,30724,3130,2245,3905,5306,5298,4183,3861,1860,937,30194,530,15348,15068,1329,3044,4373,1885,1294,591,44,230,564,691,299,57,1344,444,29,51,17,11752
11500630,1116070,방화1동,2449,3485,4475,4565,3670,4320,3420,3919,9,20,27,21,23,19,0,45,0,466,0,45,73,10,289,33,22,0,24,0,277,1303,2763480335,3252640904,218403511,1094311751,1943043048,835646626,2344686787,30956024517,58348704259,71918452667,60368347217,50722920638,2.75E+11,12316,196919,192641,123320,525196,42,281,16,0,591,90,0,1249,50,805,356,599,825,117,849,0,47,339,15,611,6840,32634,1839,1609,1532,2572,2949,2194,1588,1334,15620,1747,1429,2149,2870,2765,2373,2005,2090,17431,35135,32043,29890,33469,42746,3348,4345,4718,5978,7475,6421,6035,3039,1393,42512,234,20777,21891,916,10024,10940,3549,2646,903,44,316,746,1387,908,148,3218,206,19,99,7,15154
11500640,1116071,방화2동,2468,3294,4123,4207,3482,3926,3230,3604,11,24,30,20,15,35,0,30,0,560,0,22,36,8,285,40,45,0,20,0,174,1255,1572388796,1293483389,157250946,595264653,709034175,191713563,924592731,14537599714,20139997389,27411094257,25910062362,22148645638,1.11E+11,15828,296246,424186,326106,1062366,35,599,153,0,337,49,0,2139,138,480,191,365,1335,138,3585,0,236,222,72,394,10433,25853,702,820,1558,2534,2341,2086,1530,1226,12800,740,814,1630,2362,1934,1926,1522,1849,12781,23178,25922,29080,25233,23251,1057,1342,3211,3847,3168,3470,3848,2115,1197,22997,254,11448,11698,1218,3922,5140,2003,1234,769,43,304,491,729,350,86,1500,383,28,81,11,10023
11500641,1116072,방화3동,2446,3423,4489,4548,3787,4308,3366,3875,9,21,28,21,21,11,0,12,0,110,7,13,23,6,77,7,32,8,0,0,51,357,930535493,564432383,52117179,236126196,457218381,150025622,530839465,7109282493,12815380040,15172651555,10807116106,8630306837,55065576496,7012,113708,82533,30869,234122,20,83,138,0,461,77,0,302,39,248,266,203,276,85,1063,0,310,24,66,225,3866,16826,682,748,778,1444,1420,1178,960,888,8101,567,586,902,1440,1320,1213,1153,1648,8831,18397,16884,15285,16740,22445,1119,1406,2096,3531,3288,3318,4000,2363,1328,22320,125,10829,11605,117,8921,9038,913,647,266,10,85,213,384,185,36,717,115,17,50,14,7419
11530510,1117051,신도림동,2512,3843,4996,5200,4308,4931,3751,4386,6,16,25,21,32,25,0,119,35,635,40,42,59,13,281,21,5,40,708,0,110,2133,4261674490,5022700949,92373106,635515215,1670204702,1202818799,2865866598,62584616761,86618592784,84980030532,54344409395,31731080017,3.23E+11,58765,678954,736046,630979,2104744,41,757,46,0,1009,1197,0,2729,658,471,352,1386,1811,197,173,0,534,1859,6,362,13547,33638,1695,1625,1809,2743,2976,2185,1406,1115,15558,1901,1605,2605,3178,3297,2320,1848,1651,18409,32790,33011,34303,34448,36081,3114,3572,4230,5879,6571,5274,4296,2215,934,35769,312,17379,18513,278,10552,10830,2699,1938,761,74,341,702,1030,450,102,2023,576,29,58,13,12683
11530520,1117052,구로1동,2495,3533,4570,4807,3974,4504,3506,4058,7,18,27,23,25,6,0,43,0,104,10,17,20,0,61,5,0,0,30,0,58,354,524895335,1302980591,157973029,322250374,347123324,332637653,555573586,6216192323,15751612952,26473089436,18803237694,11627527050,79427233041,1600,54965,35429,16867,108861,20,73,42,0,426,29,0,359,43,184,168,401,204,53,211,0,24,172,0,193,2582,16503,1023,963,811,1255,1415,1069,784,589,7912,1024,887,1263,1418,1418,1120,1017,862,9012,18494,16759,14492,16265,20816,1652,1920,2485,3640,3671,2986,2830,1142,491,20583,233,10115,10580,62,6700,6762,722,476,246,10,91,195,260,143,23,601,76,5,32,8,17323
11530530,1117071,구로2동,2281,3090,3743,3770,3164,3600,2998,3328,12,30,33,16,10,162,0,22,25,4635,56,47,112,57,578,24,38,171,740,0,259,6926,2573458016,2638630826,309348308,828646969,3015326200,182735440,951327231,19921195891,42453144284,67110607777,69642534477,51927980082,2.52E+11,28343,282548,291718,194309,796918,37,1086,1728,0,403,327,0,12706,233,2876,336,1598,1451,164,385,0,1103,2258,40,1001,27695,34211,603,893,1931,3024,3416,3569,2396,1520,17356,631,785,1726,2854,2860,2960,2264,2246,16331,31742,35453,37027,32623,29633,1117,1484,3356,3793,4108,6438,5275,2704,1363,22966,6667,11698,11493,2672,1962,4634,7860,6130,1730,73,817,2585,2903,1206,276,5932,1790,57,72,9,10725
11530540,1117054,구로3동,2379,3336,4273,4279,3525,3933,3136,3571,11,26,31,17,16,111,0,100,102,1183,1458,62,170,135,695,83,32,664,792,0,152,5739,8621886700,8384341318,589689209,4282866439,2221425720,554064805,4125962011,1.30E+11,1.67E+11,1.23E+11,77782690480,49996620463,5.52E+11,73088,845142,826812,837820,2582862,42,2163,258,0,1578,2669,0,8342,25215,921,1274,9592,3406,341,799,0,10420,10985,16,1274,79253,40797,563,643,3770,5633,5349,3374,1616,1029,21980,705,636,2228,4447,3232,2448,1618,1352,16669,28508,44550,54774,35357,25017,1142,1381,4569,5044,4090,3504,2848,1642,798,23406,1611,12143,11385,175,5481,5656,6797,5387,1410,153,979,2475,2292,754,144,2747,3800,153,84,13,9527
11530550,1117055,구로4동,2345,3293,3936,3919,3197,3797,3121,3474,11,27,31,19,12,16,0,49,15,579,24,58,56,42,381,50,0,47,33,0,185,1535,2449131376,2552855566,112998047,473817954,2640374966,419569818,1284123897,21554286819,44347452215,60893294579,60202679333,46300265892,2.35E+11,6003,61964,83158,63827,214952,20,76,70,0,303,111,0,1255,98,623,197,280,840,110,44,9,225,104,19,383,4747,17872,464,486,896,1476,1644,1789,1184,894,8836,382,410,853,1443,1483,1592,1311,1388,8865,18424,16781,17049,19233,22922,833,1085,2801,3331,3219,4427,3928,2163,1135,19091,3831,9305,9960,717,6027,6744,1996,1094,902,46,225,513,713,402,97,1749,141,32,61,13,6584
11530560,1117056,구로5동,2399,3498,4349,4599,3728,4251,3305,3808,9,23,28,19,21,62,0,69,50,1333,147,39,109,52,482,40,13,137,108,0,186,2827,5855788665,5139239563,643918499,1100534045,2529470030,265010687,3687135340,73322521466,1.10E+11,97688391361,78294654031,47790633420,4.11E+11,28185,213441,254486,230755,726867,34,1337,118,0,717,2488,0,3653,1218,1502,846,4056,1862,236,1118,0,1179,885,0,1339,22554,33790,926,844,2293,3430,3138,2587,1717,1268,16208,1042,870,2134,3427,2703,2600,1924,1900,16604,30279,33553,36420,34907,31829,1701,1550,5234,6102,4458,5076,4394,2284,1031,29328,2501,14184,15171,1018,6811,7829,4812,3511,1301,107,673,1294,1632,932,174,3700,936,61,100,15,10322
11530595,1117070,가리봉동,2249,2960,3481,3501,3020,3430,2857,3181,11,38,30,13,8,7,0,6,0,250,0,5,5,15,265,61,0,15,23,0,66,718,750104456,1572522865,104275375,372496681,287674478,24575506,367426423,8848045508,15963460293,20713478574,22401529128,10926915231,79220855157,10320,62297,71408,57284,201309,10,153,0,0,128,38,0,495,17,476,13,127,526,113,0,0,38,108,0,245,2477,11512,83,122,1023,1591,1323,1241,705,359,6450,95,124,490,1055,758,882,588,525,4520,11547,11599,11590,11311,12662,343,330,1835,1912,1631,2991,2258,921,445,8955,3707,4892,4048,997,114,1111,946,529,417,24,92,238,338,190,64,852,48,14,29,3,2769
11530720,1117061,고척1동,2323,3355,4333,4443,3659,4174,3378,3817,9,21,30,21,19,129,0,42,0,757,7,39,37,7,272,60,0,17,544,0,165,2076,2291159522,1806022106,642695581,569617915,1729660798,416762955,3690544228,26697113025,29112011362,48613100047,45115619594,33949740739,1.87E+11,10538,135802,146761,87132,380233,31,470,200,0,958,150,0,1835,31,782,250,111,844,210,170,88,141,1216,9,422,7887,21414,709,1128,1475,1523,1647,1598,1129,977,10189,778,1126,1887,1611,1714,1797,1383,1333,11631,21079,20675,21820,22084,26193,1653,1884,3484,4833,3660,4018,3756,2020,886,25869,324,11680,11715,530,5556,6086,2553,1878,675,40,223,621,1057,517,95,2165,307,20,50,11,7891
11530730,1117062,고척2동,2266,3283,4113,4254,3416,4020,3232,3667,10,22,31,19,17,9,0,44,0,308,0,31,18,0,157,17,0,0,80,0,147,811,1086323563,1472570561,84017557,639187297,1327277583,372724275,1299211868,11232306320,20449416206,35856671230,30118900607,23795046744,1.23E+11,9209,129402,103160,48244,290015,38,278,91,0,459,37,0,717,0,503,241,28,413,112,20,0,67,290,0,293,3549,15703,762,862,779,955,1226,1153,844,832,7416,708,808,1231,1017,1327,1324,1068,1202,8687,19329,15312,12715,15458,26504,1389,2133,3239,3094,3884,4803,4269,2439,1258,26063,441,12966,13213,1212,4499,5711,1423,899,524,18,146,404,530,270,55,1288,62,20,44,9,8750
11530740,1117072,개봉1동,2288,3287,4101,4159,3437,3969,3191,3617,11,23,31,19,16,8,0,50,0,382,0,19,10,0,242,16,0,13,65,0,209,1014,1802454808,3017735915,69678917,628843437,943021393,232625571,1944898718,18747167984,29240239331,44049774888,42231653131,33621122975,1.70E+11,24138,405489,319705,208368,957700,45,103,18,0,483,91,0,1196,7,723,88,53,578,74,142,0,127,327,30,581,4621,31884,1307,1361,1703,2453,2486,2314,1746,1647,15022,986,1171,2032,2603,2425,2692,2388,2724,17024,34857,30902,28438,33339,34139,2083,2203,4188,5230,4802,5725,5497,3028,1388,33355,784,16622,16777,1285,6071,7356,1706,1086,620,28,186,423,648,344,77,1500,115,23,60,8,11023
11530750,1117064,개봉2동,2380,3374,4282,4407,3654,4148,3318,3770,10,22,30,19,20,0,0,49,0,185,5,50,26,0,152,23,0,0,5,0,126,621,1533196873,1786541090,156905493,540858007,1615871641,439789556,1725157820,19582357072,34081758967,43039420580,33239703045,27671797476,1.59E+11,10914,106754,110907,100324,328899,22,59,63,0,221,77,0,536,34,532,128,29,414,68,67,0,7,33,27,203,2498,22277,1026,926,1177,1642,1659,1424,1253,1214,10324,804,759,1376,1844,1743,1860,1746,1860,11995,25764,20866,18390,24088,30511,1777,2117,3478,4068,4589,4837,5235,3119,1296,30110,401,14785,15585,432,6526,6958,1131,722,409,16,136,244,414,281,40,1041,45,9,34,2,9298
11530760,1117065,개봉3동,2212,3194,3992,4063,3356,3853,3126,3515,12,23,33,19,13,12,0,30,0,162,0,20,15,0,123,18,0,0,17,0,103,500,808380109,644876967,42405622,400144842,871495377,188324097,575092577,6842440400,14064146295,20703670385,18653877257,17674028451,78513255365,3784,58564,40792,19262,122402,20,136,15,0,410,34,0,497,173,282,71,18,326,51,30,0,20,134,0,316,2513,15904,731,724,831,1056,1324,1106,867,902,7544,679,575,967,1155,1250,1287,1292,1287,8496,17794,15410,14023,16391,20216,978,1350,2309,2581,3035,3483,3641,1964,875,19843,373,9673,10277,587,2267,2854,992,609,383,9,112,241,379,207,44,876,59,6,44,7,5682
11530770,1117067,오류1동,2291,3189,4027,4191,3483,3870,3074,3496,12,25,31,18,13,5,0,23,0,253,12,41,32,6,204,35,5,17,12,0,98,743,1602048745,2600485595,249688963,445886294,1861990529,173701232,1670048284,28521814524,37470982735,37805838937,35196352818,33757509349,1.74E+11,13665,193879,136507,73730,417781,15,69,64,0,258,89,0,738,135,350,153,1263,593,79,62,0,77,133,0,309,4372,16304,446,518,1131,1531,1262,1130,840,783,7645,564,542,1235,1545,1140,1198,1003,1120,8350,17531,15408,14635,17642,23241,1050,1154,4142,4705,3110,3165,3119,1834,965,22629,612,10774,11639,676,4262,4938,1091,689,402,21,127,271,352,251,69,932,103,19,33,4,6904
11530780,1117068,오류2동,2315,3367,4193,4314,3550,4065,3301,3718,10,22,30,18,19,5,0,74,0,293,0,56,49,0,167,10,18,0,38,0,97,807,1546018437,1755673312,175454580,378600551,1055918254,694073367,1112463821,14582210232,31185032169,47117019297,27909654331,20842246542,1.43E+11,16145,334261,208862,114555,673823,60,159,873,0,1245,71,0,1264,16,747,205,71,503,74,954,18,45,350,16,440,7051,53023,3437,2608,2408,3872,4522,3279,2231,2267,24628,3498,2717,4077,4570,4499,3692,3044,3494,29595,57504,52438,47498,54653,38416,2448,4001,4304,4850,6268,6033,5433,3445,1640,37844,572,18248,19846,529,9695,10224,1518,1038,480,30,167,408,528,325,60,1265,125,40,76,12,14220
11530790,1117069,수궁동,2214,3251,4004,4152,3421,3903,3168,3564,11,23,32,19,14,15,0,20,0,189,0,6,16,0,140,12,11,0,95,0,105,609,849369468,1112189297,29519765,281038837,489576976,377244939,1103446169,8895683903,14588917591,21888424242,16839565262,13476313940,76792351107,18745,342046,246763,152903,760457,45,272,168,0,906,51,0,798,75,298,66,12,350,24,567,0,102,1033,0,281,5003,23548,945,1482,1295,1607,1836,1547,1253,1033,11001,993,1350,2006,1770,1987,1890,1604,1569,13174,25448,23982,20718,24042,23229,1264,1826,2762,3114,3532,3860,3832,2088,955,22933,296,11356,11740,334,1510,1844,1199,859,340,22,110,277,433,291,66,964,135,31,61,8,8127
11545510,1118051,가산동,2362,3244,4024,4071,3412,3713,2979,3421,11,29,32,16,12,341,0,119,95,3372,2016,68,246,274,1083,92,201,1311,2494,0,268,11980,8599465489,24827147105,1697521738,5356871493,2126614061,255793373,4005364174,1.69E+11,2.86E+11,2.39E+11,1.89E+11,94952141530,9.82E+11,30771,461707,830589,915111,2238178,105,5382,91,0,1342,1791,0,21700,30168,824,1227,13146,4740,393,3002,11,29260,30250,18,1847,145192,59529,618,718,6508,9474,7939,5538,2570,1047,34416,455,700,3129,6425,4219,3256,1860,1236,21283,34785,69083,87680,46569,26631,677,690,7138,6768,3160,3489,2918,1253,539,24292,2339,13050,11192,625,3027,3652,13045,10383,2662,212,1684,4884,4629,1407,229,5573,7166,210,85,11,20104
11545610,1118052,독산1동,2350,3250,4123,4254,3432,3850,3121,3544,11,26,30,18,14,54,0,34,8,920,69,44,92,25,414,56,12,89,946,0,241,3004,2272892905,2623931314,508451769,1228866027,1401273350,178241640,1290916056,33048876877,53870624359,57161562928,56692180495,38299056682,2.40E+11,14784,269767,257844,196956,739351,68,622,56,0,604,214,0,4321,550,856,490,335,1322,220,1558,0,673,8912,108,1037,21878,36621,1494,951,2981,4215,3397,2891,1869,1272,19073,1065,818,1983,3594,2554,2675,1955,1878,16524,36054,37642,36509,36280,47919,3149,2419,8413,10419,6976,6842,5676,2711,1319,46205,1714,23420,22366,483,10364,10847,3866,2787,1079,64,380,1067,1515,669,171,2902,852,34,65,13,17714
11545620,1118053,독산2동,2261,3065,3628,3706,3219,3559,2945,3271,13,27,35,16,8,24,0,10,0,222,0,14,0,0,156,5,0,0,88,0,146,665,967558954,883278380,203143345,399705509,831269739,197314604,930841508,11327451741,15584432717,22336820306,24692002676,16956625625,91828174573,15370,122070,88328,54968,280736,8,194,42,0,261,45,0,530,0,325,23,23,364,48,148,0,29,410,0,284,2726,14010,315,383,910,1334,1106,1178,832,683,6744,274,375,711,1223,1072,1318,1026,1062,7064,16339,13362,11834,14507,19428,826,1090,2596,2764,2460,3896,3478,1621,701,18108,1320,9244,9043,1355,235,1590,1162,744,418,26,119,297,437,231,52,1044,54,10,49,5,5227
11545630,1118054,독산3동,2323,3111,3686,3765,3284,3608,3029,3339,11,28,34,16,9,15,0,0,6,465,0,26,47,0,342,38,0,68,301,0,208,1516,1903011595,2219461865,169571656,410502650,1025527868,150168781,1024542422,15727299505,26445607302,38747672509,48687705086,30335743361,1.61E+11,25374,178926,151411,95849,451560,21,103,168,0,569,203,0,1014,8,676,91,1476,641,110,161,0,365,1478,0,414,7477,21521,545,544,1405,1980,1786,1821,1379,924,10387,500,620,1287,1877,1535,1901,1618,1371,10713,23881,20931,19356,21915,27140,1018,1267,3909,4221,3456,5388,4784,2097,1004,23946,3194,12110,12053,1322,1560,2882,2189,1390,799,44,202,532,872,440,99,1979,104,29,65,12,7440
11545640,1118055,독산4동,2281,3030,3635,3715,3238,3551,2985,3286,13,26,37,16,8,6,0,0,0,166,0,5,14,10,213,32,5,0,110,0,96,657,1237731928,847064528,150951346,470794748,209214783,131858762,890225124,14126681336,16506776287,19083240554,19534068614,11357138105,81498130020,16064,111902,114660,82864,325490,14,21,106,0,135,48,0,411,372,298,86,80,573,112,20,0,5,689,0,182,3138,11409,204,327,749,1082,907,1052,709,545,5579,217,337,662,954,880,1058,826,734,5671,12500,10822,10268,12044,16391,649,928,2096,2283,2106,3464,2884,1425,557,14844,1547,7497,7429,1031,449,1480,989,600,389,19,99,245,403,178,45,886,54,12,32,5,4464
11545670,1118057,시흥1동,2320,3265,3992,4074,3438,3916,3147,3562,11,25,32,17,14,49,0,82,7,729,7,93,62,0,606,71,7,12,244,0,328,2297,4169624148,3378801445,402936116,704592714,3122212859,675312700,3076817999,39761636113,58321545927,84628374763,82157178851,61176265634,3.29E+11,16658,265707,265938,195485,743788,43,871,1372,0,753,149,0,2017,98,1273,223,2192,1762,170,293,0,166,1339,19,881,13578,27535,948,1158,1739,2229,2315,2289,1538,1170,13389,857,971,1648,2242,2120,2396,1915,1911,14064,27574,26443,27279,28842,33929,1594,2079,4553,5026,4768,6106,5517,2875,1417,32332,1597,16174,16329,1500,4903,6403,2905,1777,1128,60,281,682,1115,628,139,2501,250,28,113,13,11703
11545680,1118058,시흥2동,2275,3363,4416,4607,3812,4426,3362,3957,9,20,26,21,24,0,0,46,0,45,0,22,16,0,24,5,0,0,0,0,43,201,207167493,562432311,3449045,76844019,189950301,292354175,327198791,2527122291,4895397248,11418208140,8389182287,5310714645,32867823402,4701,87445,72069,29753,193968,19,13,33,0,606,27,0,116,0,246,88,16,73,59,0,0,0,8,0,100,1385,15624,777,941,640,871,1158,997,893,823,7102,887,1067,1393,1016,1308,1231,1134,1210,9249,17659,15282,13290,16265,20775,1238,2016,2161,2239,3135,3678,3521,1819,973,20663,112,9953,10831,115,7535,7650,563,400,163,12,50,135,224,116,26,503,13,12,31,4,7167
11545690,1118059,시흥3동,2229,3186,3892,4109,3319,3813,3123,3511,12,23,33,19,13,267,0,5,11,1736,25,0,26,40,117,14,32,66,525,0,100,2964,459534372,572925552,72869723,620293165,330716020,83371815,237623579,3871987102,8599440201,12351562397,16453117682,10043051785,51556782746,4050,41540,40059,22145,107794,17,1500,18,0,347,79,0,4377,50,74,119,902,288,23,447,5,272,1253,41,245,10040,10082,265,341,559,794,985,973,726,531,5177,306,488,717,707,734,844,724,599,5122,9367,10978,10353,9630,10599,450,644,1247,1395,1360,1886,2005,1079,534,10449,150,5246,5362,162,425,587,3360,2751,609,39,256,958,1442,555,110,2575,736,13,29,7,4340
11545700,1118060,시흥4동,2258,3121,3833,3917,3313,3740,3062,3429,12,25,35,17,11,0,0,22,0,125,7,7,5,0,80,5,0,0,23,0,107,381,465402735,1126044229,101387935,261207637,768085194,154219323,743642219,8782474760,12527505824,18370587428,18355562148,12805759135,71585531514,14415,109226,68892,28293,220826,24,27,56,0,229,18,0,272,17,235,36,0,186,26,27,0,0,159,11,257,1556,11330,434,446,640,785,820,843,666,614,5251,391,485,742,838,802,1057,877,995,6191,13725,11190,9195,11210,20504,901,1358,2466,2586,2713,3833,3811,1955,883,19859,645,9939,10127,926,1610,2536,847,560,287,19,75,184,321,212,36,761,11,16,54,5,6244
11545710,1118061,시흥5동,2260,3117,3823,3869,3253,3703,3058,3410,12,26,34,18,11,10,0,32,0,218,0,36,14,0,167,26,0,0,32,0,128,663,973244123,1188699978,46404561,246398748,1280975112,188228751,1001164503,10977058741,17200565742,26580551762,25575335982,20806114874,1.02E+11,15917,147719,122402,63300,349338,35,79,25,0,186,34,0,504,0,525,83,10,365,84,555,0,22,208,0,308,2988,11413,306,443,667,810,900,950,703,641,5424,352,540,808,717,864,1017,799,1091,6193,12809,10817,10146,11882,19151,805,1283,2272,2239,2528,3538,3359,2006,1123,18609,542,9429,9362,1288,1581,2869,1154,688,466,17,111,280,435,245,66,1028,34,11,76,5,5407
11560515,1119073,영등포본동,2534,3624,4643,4579,3723,4394,3542,4002,7,21,28,19,24,5,0,33,0,438,0,5,7,0,228,8,0,0,9,0,99,832,2542295316,4195409794,78751979,367380334,601246601,224808897,4106298095,50747834006,45510920774,47724017136,42374976897,25753559278,2.16E+11,15528,204327,337749,321151,878755,17,116,101,0,554,56,0,1345,133,295,73,91,958,59,182,0,299,95,17,257,4631,18713,581,596,1436,1818,1511,1501,1050,832,9329,449,492,1198,1678,1323,1510,1162,1156,8971,18794,18270,18187,19601,22654,1319,1179,2898,3448,3144,4099,3739,1879,953,20957,1697,10781,10243,1278,3543,4821,1476,872,604,22,257,386,470,266,75,1214,179,21,54,8,6174
