adminCode,adminCode2,Dong,salary_23,salary_45,salary_6a,salary_male,salary_female,salary_avg,sales_음식및음료,sales_소매및판매,sales_문화및여가,sales_서비스,sales_의료,sales_교육,sales_01,sales_23,sales_45,sales_6ab,sales_sum,transport_0006,transport_0612,transport_1218,transport_1824,transport_sum,bus_sum,workers_건설업,"workers_공공 행정, 국방 및 사회보장 행정",workers_교육 서비스업,workers_금융 및 보험업,workers_도매 및 소매,workers_방송통신 및 정보서비스업,workers_보건 및 사회복지 서비스업,workers_부동산 및 임대업,workers_사업시설 관리 및 사업 지원 서비스업,workers_숙박 및 음식점업,"workers_예술, 스포츠 및 여가관련 서비스업",workers_운수업,"workers_전문, 과학 및 기술 서비스업",workers_제조업,"workers_협회 및 단체, 수리 및 기타 개인 서비스업",workers_total,popLiv_01,popLiv_23,popLiv_45,popLiv_6a,popLiv_total,popLiv_male,popLiv_female,popLiv_0006,popLiv_0612,popLiv_1218,popLiv_1824,popReg_total,popReg_01,popReg_23,popReg_45,popReg_6a,popReg_kor,popReg_fori,popReg_male,popReg_female,house_detached,house_apt,house_total,business_total,business_ceo_male,business_ceo_male,business_ceo_20,business_ceo_30,business_ceo_40,business_ceo_50,business_ceo_60,business_ceo_70above,business_개인사업체,business_회사법인,business_회사이외법인,business_비법인단체,business_국가지자체,car_total
11680750,1123075,수서동,6815,5118.5,4263,4868,3863,4362,2043863078,2206736672,254553257,1205745371,1227607021,168029458,1526617300,60454221844,64795103659,25280206007,1.52E+11,14935,345815,441537,352258,1154545,16,1373,45,401,262,3542,551,501,460,5376,797,149,835,1571,352,237,16569,3210,6078,7294,29542,23109,11301,11764,19429,24741,25979,22286,14263,1062,3136,3558,6517,14205,58,6533,7884,58,7185,7243,1650,1282,368,27,154,446,635,331,57,802,761,47,34,6,5261
11710510,1124051,풍납1동,6167,4609.5,3991,4403,3677,4086,561811705,646746431,136731647,190043297,597482157,102546059,395267938,15178628309,27673188099,13600495624,56847579970,5367,69375,82340,40810,197892,6,54,15,181,191,505,30,201,78,158,238,17,189,15,334,325,2531,2072,4168,4781,19436,15119,7002,8229,16654,14806,13511,15506,12772,1347,3208,4010,4208,12254,518,6118,6351,892,1596,2488,785,464,321,20,73,200,280,176,36,700,51,10,20,4,4332
11710520,1124052,풍납2동,6094,4581,3919,4397,3588,4039,1079417751,1775070084,45277306,491806067,1960106045,516112715,825581152,37699416131,75516071756,29741997640,1.44E+11,10839,120307,351050,394828,877024,24,512,343,1353,88,1173,52,8138,205,463,497,73,317,614,225,285,14376,5045,10164,11758,43510,35695,15728,19513,33241,39944,37989,31607,24326,3592,7381,7514,5842,24130,196,11507,12758,499,5535,6034,1188,758,430,18,143,251,448,271,57,972,118,34,50,14,7921
11710531,1124053,거여1동,5871,4208,3548,4003,3408,3738,777210368,820329905,82018038,332741078,381162539,174363714,775479689,17407727117,34164874496,12498623513,64846704815,9347,180039,120742,64587,374715,5,97,13,328,0,597,136,328,78,47,273,61,36,81,104,213,2392,2018,3422,4118,15650,12458,5995,6613,12630,12332,11744,13127,12260,1380,3365,3906,3612,12187,73,6144,6069,410,1542,1952,895,591,304,11,95,244,362,147,36,763,82,10,33,7,4131
11710532,1124054,거여2동,5944,4236,3641,4048,3403,3762,1104178753,1564249009,60978413,542366170,1479646127,215490253,1317749387,32450842334,60628141060,21506030680,1.16E+11,3074,27735,32830,27872,91511,10,123,77,371,68,485,0,883,167,91,384,44,527,289,126,207,3842,2780,4521,5384,21137,16628,7483,9431,18534,15917,14635,17426,23746,3663,6110,7693,6285,23662,84,11542,12081,306,4442,4748,1082,713,369,13,100,269,419,235,46,954,64,10,49,5,5929
11710540,1124055,마천1동,6275,5228,4521,5093,3874,4546,534601009,1001551078,73229962,185831022,746145729,65829846,462215180,15905632922,31611280322,14161763384,62140891808,11370,165690,94071,37047,308178,14,25,47,138,12,325,8,180,50,23,264,50,150,5,117,262,1656,2216,2954,4024,15774,12252,5969,6518,15290,11794,9604,12320,18528,2174,4135,6001,6219,18381,147,9513,9044,986,2326,3312,998,685,313,16,91,211,373,245,62,910,26,15,41,6,5933
11710550,1124056,마천2동,6246,4498.5,3846,4257,3496,3894,1269472574,1327900771,143972661,405584859,1327887240,103964843,893951454,28599182350,62060361485,27764375148,1.19E+11,7595,80935,70340,34760,193630,10,121,284,143,99,915,9,616,82,8,438,50,450,105,394,342,4056,2085,3736,4652,19146,14645,7098,7714,16491,13922,13225,14940,18089,1796,4199,5800,6297,17928,161,9236,8816,938,1321,2259,1343,840,503,23,122,334,502,294,68,1172,72,20,73,6,5779
11710561,1124057,방이1동,6862,6507.5,5517,6505,4675,5730,2063659353,933776184,103027358,701770459,832221370,2828452635,1811096459,40485923687,1.17E+11,20593478576,1.79E+11,4390,109604,112509,91013,317516,8,1433,74,1148,85,1632,71,287,349,1078,1011,153,226,707,521,388,9163,4222,4930,5333,21634,17406,8133,9930,15614,15458,18319,20235,15338,2433,4349,5033,3528,15244,94,7451,7981,127,2146,2273,1359,856,503,32,184,417,452,224,50,1006,291,17,38,7,6826
11710562,1124058,방이2동,6325,5027,4538,4880,3818,4406,7290951672,4180710635,2014697173,1801414849,1568192835,514438145,3806884817,1.99E+11,1.66E+11,46715752183,4.16E+11,10933,126514,126084,120669,384200,14,1701,15,773,406,4410,1352,656,554,2060,2629,212,290,1848,998,738,18659,4448,14009,11183,42214,37147,18088,17843,35069,35159,37651,40710,26511,2129,11692,7222,5470,25977,534,11896,14019,342,1212,1554,3030,2086,944,57,430,872,1074,493,104,2042,872,56,57,3,7876
11710566,1124059,오륜동,6306,4717,4091,4450,3575,4015,600379449,947840284,217921675,191047194,354280458,283904584,918473811,15644233371,35690159394,13324249460,65577116036,18052,188711,223929,243129,673821,25,58,209,1177,119,388,35,83,127,308,678,708,11,26,8,243,4183,3450,5224,5627,23514,18563,8513,10398,15622,18071,20362,20198,17769,3618,3556,6101,4498,17750,19,8677,9112,499,5540,6039,533,295,238,7,37,130,204,124,31,355,56,62,42,18,6695
11710570,1124060,오금동,6697,5587,4754,5489,4061,4846,2409086637,2814205240,429280749,871528731,755490877,1805046076,1978009830,56452403842,1.30E+11,34383284174,2.23E+11,12834,245997,213016,121621,593468,35,1461,45,1424,149,2826,959,554,479,2979,918,296,352,674,849,593,14566,7562,10057,11800,46875,37231,17360,20790,38896,38486,34963,36578,37957,5416,10174,12059,10323,37710,247,18401,19483,367,7216,7583,3214,2464,750,45,278,715,1201,834,141,2606,484,36,74,14,13855
11710580,1124061,송파1동,6193,4488.5,3856,4246,3469,3869,2972704886,2451400925,278302737,942360991,1520944708,597669828,1826674132,86037588772,94935252786,32512882160,2.15E+11,11993,193194,187306,145735,538228,11,3115,17,706,151,1742,614,617,463,498,1097,154,83,793,390,518,10996,4450,10878,8765,35417,30292,13815,15944,30363,29040,29890,31876,23875,2196,9664,6711,5306,23558,317,11113,12631,405,1267,1672,2528,1764,764,47,301,670,988,455,67,1958,482,33,51,4,7718
11710590,1124062,송파2동,6130,4408,3777,4174,3428,3803,942864627,1094737052,210016464,311020876,966784282,926991867,1853420926,28580192708,64968715366,15831600997,1.11E+11,1141,23679,23346,14125,62291,9,348,15,872,50,667,184,159,240,264,365,41,14,933,307,254,4713,4030,5321,5301,22543,17854,7876,10725,19447,18020,16213,17735,18931,3122,5185,6008,4617,18795,136,9092,9807,120,4575,4695,938,554,384,21,134,284,318,159,22,773,114,14,33,4,6722
11710600,1124063,석촌동,6505,5109,4574,4927,3842,4447,3413985934,3008094070,501406892,1165343261,2578053661,608496688,1981614914,1.02E+11,1.34E+11,50543722832,2.88E+11,16936,277955,270881,210189,775961,18,2333,30,630,375,2365,349,847,447,2384,1426,217,87,1480,478,794,14242,3922,10228,8727,34099,28967,13437,15054,31197,28404,26981,29288,31603,3052,12103,9388,7063,31062,541,14763,16337,510,1066,1576,2722,1775,947,55,344,737,974,477,135,2084,540,26,68,4,9988
11710610,1124064,삼전동,6070,4619.5,3969,4407,3574,4078,2765999858,3850653202,229753394,2584322706,1408739357,1516583051,2142122342,98092824920,1.35E+11,36734008771,2.72E+11,5243,92434,76143,49324,223144,12,2170,106,914,94,1833,203,594,175,975,894,164,276,551,314,565,10014,4535,10114,8722,34383,29329,13646,15235,33510,28778,25536,29492,29726,3014,11299,9074,6343,29347,379,13855,15727,477,479,956,1969,1255,714,38,310,520,691,345,65,1558,318,32,55,6,8944
11710620,1124065,가락본동,6475,5379.5,4609,5234,3974,4683,4699107946,3275446210,430749994,1267899371,1501292148,415575656,1750023945,1.11E+11,1.42E+11,43905715389,2.98E+11,10359,76965,101020,89725,278069,25,3233,1448,596,620,4973,2285,1726,1074,3610,1982,333,101,2991,1290,722,27026,5480,12342,13269,46862,39073,19333,19647,39147,39763,38990,38390,25788,3109,8237,8045,6399,25520,268,12769,12956,332,4975,5307,3647,2575,1072,74,477,1056,1378,574,88,2258,1209,69,99,12,12638
11710631,1124066,가락1동,6385,5188,4721,4984,3823,4458,1780422149,2570574125,423162,42460299,215449529,0,228079712,42530917756,79252229205,40264755598,1.62E+11,18497,338107,370200,256101,982905,10,0,36,9,60,9283,5,49,407,493,237,6,89,94,45,244,11090,4130,7982,9888,35250,28270,14011,14617,29983,29085,25939,28073,27611,5647,7608,8536,5822,27451,160,13264,14103,45,9716,9761,2954,2220,734,11,189,628,1019,810,297,1065,1816,28,42,3,11407
11710632,1124067,가락2동,6850,5783,5123,5469,4134,4883,2345549370,2763075220,286914967,1111703517,2048324082,1086361528,2156872763,70091300285,1.36E+11,37793342688,2.46E+11,10355,239828,207913,124543,582639,22,796,505,789,163,1761,290,679,284,369,800,136,95,679,934,630,8940,5242,7302,8343,33245,26474,12272,14798,28928,25999,23953,27018,31573,5423,8792,10324,7039,31402,171,15423,16161,273,6417,6690,1936,1218,718,36,241,580,731,301,47,1491,354,19,66,6,10988
11710641,1124068,문정1동,6486,4823.5,4030,4706,3751,4270,1379462420,2811985089,255409957,674917292,664915518,177790805,1358795028,46327723576,73520427559,25488756259,1.47E+11,3499,42292,47320,36023,129134,17,955,13,376,62,1682,201,322,517,715,516,63,168,434,331,300,6661,3048,6787,6383,24908,20640,9795,10771,21390,20853,20179,20137,19791,2544,6244,5973,5034,19621,170,9763,10037,223,3181,3404,1397,916,481,34,180,432,522,203,26,1027,315,17,35,3,10929
11710642,1124069,문정2동,6045,5342.5,4701,4926,3561,4373,5217628407,5941595337,682403991,1140638451,1574208864,334374790,2665154969,1.75E+11,1.68E+11,45860481068,3.91E+11,17428,275056,390261,372190,1054935,18,661,407,200,259,4076,518,163,842,241,995,118,259,1682,372,413,11286,3331,15720,15038,46860,41918,21757,18721,32421,43483,53728,38038,28891,2937,12111,7963,5884,28705,186,13179,15555,610,5606,6216,2802,1977,825,56,500,947,900,343,56,1647,1096,32,21,6,14066
11710646,1124070,장지동,6262,4729.5,4104,4434,3549,3997,1612256237,1583502675,162953685,670271240,1377652839,581567107,1436152522,45467818529,73774877611,20192656152,1.41E+11,3589,63989,166349,167382,401309,39,594,58,1106,51,1110,97,560,1717,344,486,81,3004,1242,155,391,11040,6255,10192,10445,40552,33167,15884,17842,34949,33579,30400,33740,29053,4520,8226,9213,7100,28895,158,13965,15014,269,8253,8522,3032,1949,1083,58,515,882,984,474,119,2346,588,38,54,6,11057
11710650,1124071,잠실본동,7805,6471,5056,6479,4763,5714,9607285549,4282160536,1647179123,2048939907,4000895890,1547927114,8925977210,2.81E+11,2.39E+11,70768428194,5.99E+11,14212,185637,181178,141888,522915,11,1775,47,691,476,2647,512,892,1097,1715,2919,483,104,1914,332,779,16389,5378,12408,11040,41677,35533,16838,18417,36892,33010,33485,38743,28383,2625,11353,8429,5980,27857,526,13307,14568,593,1145,1738,479,249,230,8,81,122,158,96,14,421,31,5,14,8,8821
11710670,1124079,잠실2동,7544,6259,5198,6048,4618,5418,1134078654,1751822136,802063373,641024498,1531302991,786354290,1773531458,60812015810,94632445518,16110727845,1.73E+11,14026,287480,273459,211194,786159,7,15,204,898,139,465,15,286,266,25,458,559,9,28,10,439,3816,8462,8233,10463,36510,29881,13352,18485,28930,28899,29920,31774,35000,9265,6591,13639,5507,34887,113,16569,18170,50,11241,11291,1523,779,744,36,284,482,439,219,63,1187,299,11,16,10,12331
11710680,1124080,잠실3동,7420,6151.5,5161,5946,4477,5288,2983065882,5526416880,576094636,1108804329,1736232832,673717374,5990284544,1.22E+11,1.33E+11,51710464625,3.13E+11,16712,116199,193602,219936,546449,20,37,49,589,232,2602,27,319,356,27,2243,2205,22,89,33,402,9232,13758,15085,14211,60061,48766,21450,30110,38949,45816,61697,48602,34134,6775,7247,11523,8591,34000,134,16154,17840,326,11046,11372,1444,978,466,22,189,402,505,273,53,1115,217,18,87,7,12002
11710690,1124075,잠실4동,7081,6211,5180,5978,4498,5320,553910994,779522574,207554935,302436099,899564174,580280977,485179058,27105547330,42128839055,15465119624,85184685067,7778,237133,252430,135281,632622,7,19,22,413,84,236,0,260,246,0,172,26,10,12,0,153,1684,5324,5027,6388,24557,20216,9448,11203,24635,20203,16765,19262,21243,4973,4365,7561,4345,21177,66,10166,10979,35,6864,6899,2445,1696,749,48,312,608,863,498,116,1552,781,71,32,9,10094
11710710,1124077,잠실6동,7167,6493.5,5327,6263,4663,5591,5773941298,6337999741,514263021,894636204,2400363343,819015481,5727536894,2.28E+11,1.59E+11,44615489970,4.37E+11,37540,714508,1333945,1520270,3606263,15,3322,1623,425,4496,4166,8177,714,1017,1149,1761,96,59,3046,348,821,31220,6089,15579,13706,49392,42768,19573,22812,22928,41401,63671,43072,16666,2997,3857,5453,4361,16508,158,7839,8716,622,5372,5994,196,93,103,1,14,49,82,40,10,163,16,7,7,3,12816
11710720,1124078,잠실7동,6208,4600,3837,4476,3648,4091,131719112,356995798,67333289,405485261,210538474,289451603,338819497,7041752147,18603592091,9274594523,35258758258,7418,145028,208574,206929,567949,3,41,12,419,62,113,0,18,76,44,42,0,13,0,0,91,931,1853,2783,3100,13031,9955,4388,5998,10017,10374,9631,9799,9434,1443,2087,2904,3002,9419,15,4393,5036,1350,3198,4548,782,413,369,19,144,243,237,113,26,625,73,13,54,17,3619
11740515,1125051,강일동,6180,5057,4255,4950,3758,4404,979030991,1028764592,36028792,269049820,581003672,786201763,1019530516,28677800056,50292236538,8842390761,88831957871,13345,160093,112009,54976,340423,48,8755,80,708,79,430,432,561,352,385,418,233,1657,1937,80,196,16346,11912,14091,16150,63899,51336,24677,28352,55399,51837,46927,51180,33082,6540,7734,10274,8540,32888,194,15797,17111,31,11638,11669,912,638,274,8,120,252,312,182,38,746,104,18,35,9,12836
11740530,1125053,명일1동,6285,5619,4903,5555,4120,4931,2900908785,3037091649,202887507,719658274,2393567042,1077727554,2825829510,68113554405,1.41E+11,53535528802,2.65E+11,9959,187914,160681,96809,455363,23,152,20,580,123,1157,7,1040,219,320,934,177,34,52,109,571,5495,5101,6887,8155,33573,26048,11532,15330,25871,25890,24709,27721,25572,4484,6653,8121,6318,25484,88,12467,13126,253,6765,7018,1655,906,749,39,222,438,576,303,77,1481,112,14,40,8,8325
11740540,1125054,명일2동,6128,5127.5,4333,4944,3801,4446,2162981466,1555586606,163135428,821930187,1458061724,2540187362,6500980394,45192774189,1.33E+11,29279949065,2.14E+11,6138,153682,172350,85932,418102,17,137,43,1023,110,1214,85,311,331,30,770,134,0,56,100,314,4658,4501,4026,4774,20623,16063,7766,9200,15840,15659,16135,16620,17306,3389,4094,5658,4169,17248,58,8446,8844,152,4196,4348,1304,713,591,35,176,395,452,211,35,1115,142,8,34,5,5862
11740550,1125055,고덕1동,5776,4193.5,3598,4037,3269,3706,379322480,400125909,32373656,99772302,319703950,275160091,409190801,9176756368,22488357954,5257392031,37331697154,2288,40645,40266,22930,106129,22,151,58,593,0,259,5,272,73,62,165,0,49,0,70,103,1860,8532,5740,7470,30605,24902,12056,14122,28632,24961,21425,24591,23937,6059,4602,8638,4641,23826,111,12071,11698,324,6854,7178,581,371,210,13,37,147,248,124,12,508,30,13,24,6,8722
11740560,1125056,고덕2동,5937,4400.5,3677,4179,3412,3821,448920280,518884449,0,177491912,457113069,67252439,233003862,9558246653,23693337087,10483606195,43968193797,5412,53508,57455,29971,146346,15,43,20,518,34,308,8,202,75,7,224,111,82,5,72,176,1958,4248,5804,6996,26548,21100,10140,11662,21630,22089,19679,21002,22904,4738,5736,7602,4830,22739,165,11323,11181,555,5589,6144,1798,1571,227,4,90,199,614,733,158,1718,27,23,23,7,7892
11740570,1125072,암사1동,6446,5013.5,4103,4794,3784,4331,1773794202,1601751018,185094052,849531750,819691805,412149025,1791779761,55848802927,78288604443,28545651362,1.64E+11,843,36656,33467,17959,88925,14,281,21,301,114,1026,12,480,121,139,645,146,241,139,443,472,4581,4659,7389,8850,34390,27382,12830,14817,32772,26489,22328,27941,34324,4285,9467,11197,9378,34034,290,16841,17184,1139,2790,3929,1892,1197,695,34,247,470,649,409,83,1710,102,15,60,5,10350
11740580,1125058,암사2동,6652,5426.5,4500,5274,4061,4734,1245195794,535334540,184073843,371952755,1250019265,353581750,860117341,30708631892,47595319575,16493297054,95657365862,16253,315211,168257,74361,574082,7,371,65,393,44,798,7,260,128,752,416,117,216,94,126,183,3970,2532,4389,4781,18440,15059,7176,7899,16159,14605,13921,15549,15035,2216,4511,4600,3709,14967,68,7279,7784,177,4139,4316,819,514,305,16,115,203,281,169,35,715,69,11,19,5,5030
11740590,1125059,암사3동,5815,4187,3512,3947,3316,3646,443802752,844354833,171948334,250641198,567215613,472496246,479553141,21001342746,44165411404,10553869035,76200176326,2793,47971,35957,13482,100203,8,48,81,472,14,381,0,191,81,17,108,33,81,7,70,115,1791,3756,3371,4296,16923,13644,6411,7766,14652,13656,12418,13848,17506,3560,3941,5872,4138,17459,47,8521,8907,209,4808,5017,596,390,206,10,72,166,192,133,23,525,40,3,22,6,6284
11740600,1125061,천호1동,5914,4242.5,3584,4029,3330,3692,1253051406,1117566643,66826451,343319549,1027437449,415992632,1288098683,34485576359,53828586902,18689951008,1.08E+11,9442,85738,113787,117849,326816,15,148,15,653,127,909,53,465,167,300,505,78,321,38,393,287,4459,5253,8618,9520,39557,31092,14347,17131,35588,30337,27270,31175,26623,2841,7400,8329,8058,26359,264,12998,13481,1009,2612,3621,1504,1010,494,28,153,382,562,321,58,1315,121,23,38,7,8796
11740610,1125073,천호2동,5957,4242,3756,4050,3332,3708,6242709717,4866872534,807916814,1379452710,4567162999,342637237,7092228910,2.06E+11,1.85E+11,76382532206,4.74E+11,6794,39909,48084,38605,133392,30,343,83,561,433,4295,214,1317,355,1222,2432,398,175,243,778,767,13623,5866,13457,14339,55623,45047,21263,23383,45375,43826,44622,46366,33836,3306,11105,10210,9219,33213,623,16228,16976,1488,2641,4129,3685,2233,1452,74,616,978,1202,631,184,3115,453,35,75,7,9508
11740620,1125063,천호3동,6229,4735,4025,4531,3680,4127,2935726983,3138189174,146766965,1073147294,1461057899,98988120,2953899474,95067349755,83198892140,31857237655,2.13E+11,1501,16603,26174,26529,70807,10,250,48,162,425,1235,146,514,294,1681,852,102,186,131,197,680,6922,3101,8666,8162,33355,27309,13011,13634,29406,26387,24963,28481,26765,2349,9556,7667,7202,26280,485,12635,13520,995,4651,5646,1816,1142,674,51,231,452,624,379,79,1550,175,30,58,3,7587
11740640,1125065,성내1동,6021,4244.5,3561,3982,3376,3687,2417751271,2254597487,679465253,539159504,954704703,266366584,916336064,55009956078,86110581320,28702657949,1.71E+11,7951,180730,154838,111138,454657,20,2693,1665,735,205,2976,419,891,248,1229,1156,221,53,787,1194,1015,15643,4156,6750,7774,29756,23985,11004,13218,24387,23927,23842,23785,19775,3052,5621,6312,4791,19627,148,9481,10271,187,3288,3475,2090,1467,623,34,265,586,745,379,81,1485,495,43,53,14,8286
11740650,1125066,성내2동,6038,4447,3759,4220,3493,3870,2915096670,2167599634,242197754,873241278,2059864574,321633804,2076255376,91358058035,87664967827,33412515863,2.15E+11,35333,588620,653361,455170,1732484,16,296,14,246,974,1221,170,618,230,481,1018,99,355,123,464,627,6942,3107,7303,7725,30215,24568,11618,12560,26433,23616,22815,25409,23414,2012,7810,6883,6712,22875,539,11376,11773,1244,1775,3019,1950,1217,733,54,267,500,684,376,69,1670,212,16,50,2,6502
11740660,1125067,성내3동,6060,4524,3915,4296,3496,3915,3682996291,3165554301,374081184,824292835,2195631560,1295703407,3903627971,87319653162,1.62E+11,53092735206,3.06E+11,3294,45489,53435,39523,141741,14,488,30,551,206,2644,414,676,272,1053,1537,189,23,369,539,701,9738,3799,7687,9047,33402,27052,13118,13853,28182,26290,26085,27650,22984,2661,6867,7366,6096,22676,308,11185,11668,573,2730,3303,2422,1504,918,58,335,636,896,409,88,2002,340,23,55,2,7122
11740685,1125074,길동,6318,5353,4829,5365,3987,4756,5442874897,3335544911,976166038,1225886412,4530951543,711494520,2812385613,1.36E+11,1.98E+11,83243596634,4.20E+11,15718,199504,191723,110952,517897,36,1634,251,1053,1128,3039,450,2450,625,1058,2737,280,222,595,962,1097,17639,7814,15592,17702,71002,56160,25812,30246,58016,54970,54499,57156,45225,4846,13896,13812,12680,44889,336,22013,23084,830,8719,9549,3968,2558,1410,64,533,1009,1420,774,168,3370,455,32,96,15,15958
11740690,1125070,둔촌1동,6229,4847.5,4129,4635,3720,4207,21485036,136558413,0,16604655,17120980,67540127,23352450,985801259,2885771045,1102215907,4997140661,5339,120872,129087,76689,331987,9,11,12,373,21,227,0,24,248,0,28,65,26,0,30,72,1220,1070,1059,1542,5999,4720,2449,2389,5056,5404,4124,4295,74,6,23,28,17,65,9,39,31,5,6868,6873,416,240,176,5,23,67,179,124,18,382,18,4,7,5,562
11740700,1125071,둔촌2동,5900,4837,4087,4654,3635,4206,1885440884,1094845445,377082681,376518610,1814913645,489987843,955504800,35028099929,70885206588,41997052555,1.49E+11,5437,207026,170401,104763,487627,29,276,50,497,128,2327,81,2122,120,592,732,90,336,309,378,457,8495,5211,7148,8401,35352,27695,13420,14639,28468,28807,26508,26999,24212,3440,6747,7503,6524,24105,107,11875,12336,543,5011,5554,1565,1017,548,28,173,381,596,308,79,1290,165,31,71,8,8063
