"동별","연령별","항목","단위","2023. 1/4",
"충현동","10~14세","한국인","","599",
"충현동","10~14세","외국인","","9",
"충현동","15~19세","계","","668",
"충현동","15~19세","한국인","","661",
"충현동","15~19세","외국인","","7",
"충현동","20~24세","계","","1223",
"충현동","20~24세","한국인","","1166",
"충현동","20~24세","외국인","","57",
"충현동","25~29세","계","","2007",
"충현동","25~29세","한국인","","1924",
"충현동","25~29세","외국인","","83",
"충현동","30~34세","계","","1937",
"충현동","30~34세","한국인","","1877",
"충현동","30~34세","외국인","","60",
"충현동","35~39세","계","","1540",
"충현동","35~39세","한국인","","1477",
"충현동","35~39세","외국인","","63",
"충현동","40~44세","계","","1547",
"충현동","40~44세","한국인","","1496",
"충현동","40~44세","외국인","","51",
"충현동","45~49세","계","","1406",
"충현동","45~49세","한국인","","1374",
"충현동","45~49세","외국인","","32",
"충현동","50~54세","계","","1664",
"충현동","50~54세","한국인","","1639",
"충현동","50~54세","외국인","","25",
"충현동","55~59세","계","","1521",
"충현동","55~59세","한국인","","1496",
"충현동","55~59세","외국인","","25",
"충현동","60~64세","계","","1541",
"충현동","60~64세","한국인","","1518",
"충현동","60~64세","외국인","","23",
"충현동","65~69세","계","","1206",
"충현동","65~69세","한국인","","1200",
"충현동","65~69세","외국인","","6",
"충현동","70~74세","계","","780",
"충현동","70~74세","한국인","","776",
"충현동","70~74세","외국인","","4",
"충현동","75~79세","계","","623",
"충현동","75~79세","한국인","","621",
"충현동","75~79세","외국인","","2",
"충현동","80~84세","계","","498",
"충현동","80~84세","한국인","","498",
"충현동","80~84세","외국인","","0",
"충현동","85~89세","계","","265",
"충현동","85~89세","한국인","","265",
"충현동","85~89세","외국인","","0",
"충현동","90~94세","계","","108",
"충현동","90~94세","한국인","","108",
"충현동","90~94세","외국인","","0",
"충현동","95~99세","계","","18",
"충현동","95~99세","한국인","","18",
"충현동","95~99세","외국인","","0",
"충현동","100세 이상","계","","7",
"충현동","100세 이상","한국인","","7",
"충현동","100세 이상","외국인","","0",
"북아현동","계","계","","15833",
"북아현동","계","한국인","","15549",
"북아현동","계","외국인","","284",
"북아현동","0~4세","계","","633",
"북아현동","0~4세","한국인","","626",
"북아현동","0~4세","외국인","","7",
"북아현동","5~9세","계","","733",
"북아현동","5~9세","한국인","","725",
"북아현동","5~9세","외국인","","8",
"북아현동","10~14세","계","","533",
"북아현동","10~14세","한국인","","526",
"북아현동","10~14세","외국인","","7",
"북아현동","15~19세","계","","491",
"북아현동","15~19세","한국인","","484",
"북아현동","15~19세","외국인","","7",
"북아현동","20~24세","계","","870",
"북아현동","20~24세","한국인","","825",
"북아현동","20~24세","외국인","","45",
"북아현동","25~29세","계","","1181",
"북아현동","25~29세","한국인","","1142",
"북아현동","25~29세","외국인","","39",
"북아현동","30~34세","계","","1329",
"북아현동","30~34세","한국인","","1300",
"북아현동","30~34세","외국인","","29",
"북아현동","35~39세","계","","1480",
"북아현동","35~39세","한국인","","1453",
"북아현동","35~39세","외국인","","27",
"북아현동","40~44세","계","","1409",
"북아현동","40~44세","한국인","","1389",
"북아현동","40~44세","외국인","","20",
"북아현동","45~49세","계","","1113",
"북아현동","45~49세","한국인","","1098",
"북아현동","45~49세","외국인","","15",
"북아현동","50~54세","계","","1349",
"북아현동","50~54세","한국인","","1330",
"북아현동","50~54세","외국인","","19",
"북아현동","55~59세","계","","1260",
"북아현동","55~59세","한국인","","1231",
"북아현동","55~59세","외국인","","29",
"북아현동","60~64세","계","","1082",
"북아현동","60~64세","한국인","","1069",
"북아현동","60~64세","외국인","","13",
"북아현동","65~69세","계","","832",
"북아현동","65~69세","한국인","","821",
"북아현동","65~69세","외국인","","11",
"북아현동","70~74세","계","","518",
"북아현동","70~74세","한국인","","512",
"북아현동","70~74세","외국인","","6",
"북아현동","75~79세","계","","434",
"북아현동","75~79세","한국인","","433",
"북아현동","75~79세","외국인","","1",
"북아현동","80~84세","계","","348",
"북아현동","80~84세","한국인","","348",
"북아현동","80~84세","외국인","","0",
"북아현동","85~89세","계","","174",
"북아현동","85~89세","한국인","","174",
"북아현동","85~89세","외국인","","0",
"북아현동","90~94세","계","","49",
"북아현동","90~94세","한국인","","48",
"북아현동","90~94세","외국인","","1",
"북아현동","95~99세","계","","13",
"북아현동","95~99세","한국인","","13",
"북아현동","95~99세","외국인","","0",
"북아현동","100세 이상","계","","2",
"북아현동","100세 이상","한국인","","2",
"북아현동","100세 이상","외국인","","0",
"신촌동","계","계","","26455",
"신촌동","계","한국인","","20392",
"신촌동","계","외국인","","6063",
"신촌동","0~4세","계","","297",
"신촌동","0~4세","한국인","","293",
"신촌동","0~4세","외국인","","4",
"신촌동","5~9세","계","","262",
"신촌동","5~9세","한국인","","248",
"신촌동","5~9세","외국인","","14",
"신촌동","10~14세","계","","418",
"신촌동","10~14세","한국인","","404",
"신촌동","10~14세","외국인","","14",
"신촌동","15~19세","계","","698",
"신촌동","15~19세","한국인","","576",
"신촌동","15~19세","외국인","","122",
"신촌동","20~24세","계","","6943",
"신촌동","20~24세","한국인","","3965",
"신촌동","20~24세","외국인","","2978",
"신촌동","25~29세","계","","6385",
"신촌동","25~29세","한국인","","4520",
"신촌동","25~29세","외국인","","1865",
"신촌동","30~34세","계","","3042",
"신촌동","30~34세","한국인","","2455",
"신촌동","30~34세","외국인","","587",
"신촌동","35~39세","계","","1391",
"신촌동","35~39세","한국인","","1190",
"신촌동","35~39세","외국인","","201",
"신촌동","40~44세","계","","1075",
"신촌동","40~44세","한국인","","976",
"신촌동","40~44세","외국인","","99",
"신촌동","45~49세","계","","951",
"신촌동","45~49세","한국인","","901",
"신촌동","45~49세","외국인","","50",
"신촌동","50~54세","계","","1094",
"신촌동","50~54세","한국인","","1048",
"신촌동","50~54세","외국인","","46",
"신촌동","55~59세","계","","908",
"신촌동","55~59세","한국인","","873",
"신촌동","55~59세","외국인","","35",
"신촌동","60~64세","계","","823",
"신촌동","60~64세","한국인","","805",
"신촌동","60~64세","외국인","","18",
"신촌동","65~69세","계","","601",
"신촌동","65~69세","한국인","","589",
"신촌동","65~69세","외국인","","12",
"신촌동","70~74세","계","","489",
"신촌동","70~74세","한국인","","481",
"신촌동","70~74세","외국인","","8",
"신촌동","75~79세","계","","437",
"신촌동","75~79세","한국인","","430",
"신촌동","75~79세","외국인","","7",
"신촌동","80~84세","계","","365",
"신촌동","80~84세","한국인","","364",
"신촌동","80~84세","외국인","","1",
"신촌동","85~89세","계","","201",
"신촌동","85~89세","한국인","","199",
"신촌동","85~89세","외국인","","2",
"신촌동","90~94세","계","","56",
"신촌동","90~94세","한국인","","56",
"신촌동","90~94세","외국인","","0",
"신촌동","95~99세","계","","16",
"신촌동","95~99세","한국인","","16",
"신촌동","95~99세","외국인","","0",
"신촌동","100세 이상","계","","3",
"신촌동","100세 이상","한국인","","3",
"신촌동","100세 이상","외국인","","0",
"연희동","계","계","","37417",
"연희동","계","한국인","","34340",
"연희동","계","외국인","","3077",
"연희동","0~4세","계","","564",
"연희동","0~4세","한국인","","536",
"연희동","0~4세","외국인","","28",
"연희동","5~9세","계","","902",
"연희동","5~9세","한국인","","818",
"연희동","5~9세","외국인","","84",
"연희동","10~14세","계","","1083",
"연희동","10~14세","한국인","","986",
"연희동","10~14세","외국인","","97",
"연희동","15~19세","계","","1328",
"연희동","15~19세","한국인","","1200",
"연희동","15~19세","외국인","","128",
"연희동","20~24세","계","","3827",
"연희동","20~24세","한국인","","3204",
"연희동","20~24세","외국인","","623",
"연희동","25~29세","계","","4937",
"연희동","25~29세","한국인","","4383",
"연희동","25~29세","외국인","","554",
"연희동","30~34세","계","","3424",
"연희동","30~34세","한국인","","3141",
"연희동","30~34세","외국인","","283",
"연희동","35~39세","계","","2515",
"연희동","35~39세","한국인","","2298",
"연희동","35~39세","외국인","","217",
"연희동","40~44세","계","","2593",
"연희동","40~44세","한국인","","2370",
"연희동","40~44세","외국인","","223",
"연희동","45~49세","계","","2336",
"연희동","45~49세","한국인","","2158",
"연희동","45~49세","외국인","","178",
"연희동","50~54세","계","","2901",
"연희동","50~54세","한국인","","2737",
"연희동","50~54세","외국인","","164",
"연희동","55~59세","계","","2360",
"연희동","55~59세","한국인","","2244",
"연희동","55~59세","외국인","","116",
"연희동","60~64세","계","","2394",
"연희동","60~64세","한국인","","2277",
"연희동","60~64세","외국인","","117",
"연희동","65~69세","계","","1906",
"연희동","65~69세","한국인","","1795",
"연희동","65~69세","외국인","","111",
"연희동","70~74세","계","","1398",
"연희동","70~74세","한국인","","1336",
"연희동","70~74세","외국인","","62",
"연희동","75~79세","계","","1229",
"연희동","75~79세","한국인","","1185",
"연희동","75~79세","외국인","","44",
"연희동","80~84세","계","","987",
"연희동","80~84세","한국인","","961",
"연희동","80~84세","외국인","","26",
"연희동","85~89세","계","","499",
"연희동","85~89세","한국인","","481",
"연희동","85~89세","외국인","","18",
"연희동","90~94세","계","","178",
"연희동","90~94세","한국인","","177",
"연희동","90~94세","외국인","","1",
"연희동","95~99세","계","","46",
"연희동","95~99세","한국인","","45",
"연희동","95~99세","외국인","","1",
"연희동","100세 이상","계","","10",
"연희동","100세 이상","한국인","","8",
"연희동","100세 이상","외국인","","2",
"용강동","계","계","","21682",
"용강동","계","한국인","","21266",
"용강동","계","외국인","","416",
"용강동","0~4세","계","","697",
"용강동","0~4세","한국인","","686",
"용강동","0~4세","외국인","","11",
"용강동","5~9세","계","","1261",
"용강동","5~9세","한국인","","1255",
"용강동","5~9세","외국인","","6",
"용강동","10~14세","계","","1230",
"용강동","10~14세","한국인","","1224",
"용강동","10~14세","외국인","","6",
"용강동","15~19세","계","","923",
"용강동","15~19세","한국인","","917",
"용강동","15~19세","외국인","","6",
"용강동","20~24세","계","","888",
"용강동","20~24세","한국인","","860",
"용강동","20~24세","외국인","","28",
"용강동","25~29세","계","","1212",
"용강동","25~29세","한국인","","1177",
"용강동","25~29세","외국인","","35",
"용강동","30~34세","계","","1640",
"용강동","30~34세","한국인","","1574",
"용강동","30~34세","외국인","","66",
"용강동","35~39세","계","","1919",
"용강동","35~39세","한국인","","1854",
"용강동","35~39세","외국인","","65",
"용강동","40~44세","계","","2232",
"용강동","40~44세","한국인","","2177",
"용강동","40~44세","외국인","","55",
"용강동","45~49세","계","","2112",
"용강동","45~49세","한국인","","2080",
"용강동","45~49세","외국인","","32",
"용강동","50~54세","계","","1830",
"용강동","50~54세","한국인","","1805",
"용강동","50~54세","외국인","","25",
"용강동","55~59세","계","","1378",
"용강동","55~59세","한국인","","1346",
"용강동","55~59세","외국인","","32",
"용강동","60~64세","계","","1293",
"용강동","60~64세","한국인","","1267",
"용강동","60~64세","외국인","","26",
"용강동","65~69세","계","","1023",
"용강동","65~69세","한국인","","1012",
"용강동","65~69세","외국인","","11",
"용강동","70~74세","계","","665",
"용강동","70~74세","한국인","","659",
"용강동","70~74세","외국인","","6",
"용강동","75~79세","계","","562",
"용강동","75~79세","한국인","","559",
"용강동","75~79세","외국인","","3",
"용강동","80~84세","계","","449",
"용강동","80~84세","한국인","","447",
"용강동","80~84세","외국인","","2",
"용강동","85~89세","계","","254",
