"OBJECTID","SIGNGU_CD","SIGNGU_NM","ADSTRD_CD","ADSTRD_NM","TOT_OA_CD"
25246,"11030","용산구","1103057","원효로2동","1103057010008"
25258,"11030","용산구","1103057","원효로2동","1103057010201"
25259,"11030","용산구","1103057","원효로2동","1103057010202"
25260,"11030","용산구","1103057","원효로2동","1103057010203"
25248,"11030","용산구","1103057","원효로2동","1103057010010"
25249,"11030","용산구","1103057","원효로2동","1103057010011"
25250,"11030","용산구","1103057","원효로2동","1103057010012"
25240,"11030","용산구","1103057","원효로2동","1103057010002"
25241,"11030","용산구","1103057","원효로2동","1103057010003"
25242,"11030","용산구","1103057","원효로2동","1103057010004"
25243,"11030","용산구","1103057","원효로2동","1103057010005"
25244,"11030","용산구","1103057","원효로2동","1103057010006"
25255,"11030","용산구","1103057","원효로2동","1103057010017"
25256,"11030","용산구","1103057","원효로2동","1103057010018"
25257,"11030","용산구","1103057","원효로2동","1103057010019"
25263,"11030","용산구","1103057","원효로2동","1103057020001"
25264,"11030","용산구","1103057","원효로2동","1103057020002"
25261,"11030","용산구","1103057","원효로2동","1103057010204"
25262,"11030","용산구","1103057","원효로2동","1103057010601"
25267,"11030","용산구","1103057","원효로2동","1103057020502"
25254,"11030","용산구","1103057","원효로2동","1103057010016"
25265,"11030","용산구","1103057","원효로2동","1103057020401"
25266,"11030","용산구","1103057","원효로2동","1103057020501"
25252,"11030","용산구","1103057","원효로2동","1103057010014"
25253,"11030","용산구","1103057","원효로2동","1103057010015"
25251,"11030","용산구","1103057","원효로2동","1103057010013"
25270,"11030","용산구","1103058","효창동","1103058030001"
25271,"11030","용산구","1103058","효창동","1103058030002"
25272,"11030","용산구","1103058","효창동","1103058030003"
25447,"11030","용산구","1103058","효창동","1103058040008"
25444,"11030","용산구","1103058","효창동","1103058050004"
25445,"11030","용산구","1103058","효창동","1103058050005"
25446,"11030","용산구","1103058","효창동","1103058050006"
25276,"11030","용산구","1103058","효창동","1103058030007"
25273,"11030","용산구","1103058","효창동","1103058030004"
25274,"11030","용산구","1103058","효창동","1103058030005"
25275,"11030","용산구","1103058","효창동","1103058030006"
25442,"11030","용산구","1103058","효창동","1103058050002"
25443,"11030","용산구","1103058","효창동","1103058050003"
25277,"11030","용산구","1103058","효창동","1103058040001"
25278,"11030","용산구","1103058","효창동","1103058040002"
25441,"11030","용산구","1103058","효창동","1103058050001"
25268,"11030","용산구","1103058","효창동","1103058010001"
25269,"11030","용산구","1103058","효창동","1103058010002"
25453,"11030","용산구","1103059","용문동","1103059010006"
25288,"11030","용산구","1103059","용문동","1103059010103"
25448,"11030","용산구","1103059","용문동","1103059010001"
25450,"11030","용산구","1103059","용문동","1103059010003"
25451,"11030","용산구","1103059","용문동","1103059010004"
25452,"11030","용산구","1103059","용문동","1103059010005"
25466,"11030","용산구","1103059","용문동","1103059030002"
25449,"11030","용산구","1103059","용문동","1103059010002"
25458,"11030","용산구","1103059","용문동","1103059010012"
25460,"11030","용산구","1103059","용문동","1103059010101"
25461,"11030","용산구","1103059","용문동","1103059010102"
25463,"11030","용산구","1103059","용문동","1103059010105"
25457,"11030","용산구","1103059","용문동","1103059010010"
25464,"11030","용산구","1103059","용문동","1103059020001"
25465,"11030","용산구","1103059","용문동","1103059030001"
25462,"11030","용산구","1103059","용문동","1103059010104"
25456,"11030","용산구","1103059","용문동","1103059010009"
25454,"11030","용산구","1103059","용문동","1103059010007"
25459,"11030","용산구","1103059","용문동","1103059010013"
25455,"11030","용산구","1103059","용문동","1103059010008"
25468,"11030","용산구","1103059","용문동","1103059030004"
25467,"11030","용산구","1103059","용문동","1103059030003"
25313,"11030","용산구","1103063","이촌1동","1103063010801"
25310,"11030","용산구","1103063","이촌1동","1103063010603"
25314,"11030","용산구","1103063","이촌1동","1103063020001"
25312,"11030","용산구","1103063","이촌1동","1103063010701"
25357,"11030","용산구","1103063","이촌1동","1103063010005"
25358,"11030","용산구","1103063","이촌1동","1103063010006"
25359,"11030","용산구","1103063","이촌1동","1103063010007"
25315,"11030","용산구","1103063","이촌1동","1103063020002"
25472,"11030","용산구","1103063","이촌1동","1103063010004"
25471,"11030","용산구","1103063","이촌1동","1103063010003"
25367,"11030","용산구","1103063","이촌1동","1103063010015"
25368,"11030","용산구","1103063","이촌1동","1103063010301"
25419,"11030","용산구","1103063","이촌1동","1103063020009"
25420,"11030","용산구","1103063","이촌1동","1103063020010"
25421,"11030","용산구","1103063","이촌1동","1103063020011"
25422,"11030","용산구","1103063","이촌1동","1103063020012"
25360,"11030","용산구","1103063","이촌1동","1103063010008"
25361,"11030","용산구","1103063","이촌1동","1103063010009"
25362,"11030","용산구","1103063","이촌1동","1103063010010"
25363,"11030","용산구","1103063","이촌1동","1103063010011"
25364,"11030","용산구","1103063","이촌1동","1103063010012"
25365,"11030","용산구","1103063","이촌1동","1103063010013"
25366,"11030","용산구","1103063","이촌1동","1103063010014"
25417,"11030","용산구","1103063","이촌1동","1103063020007"
25418,"11030","용산구","1103063","이촌1동","1103063020008"
25311,"11030","용산구","1103063","이촌1동","1103063010604"
25424,"11030","용산구","1103063","이촌1동","1103063030001"
25316,"11030","용산구","1103063","이촌1동","1103063020003"
25317,"11030","용산구","1103063","이촌1동","1103063020004"
25423,"11030","용산구","1103063","이촌1동","1103063022201"
25469,"11030","용산구","1103063","이촌1동","1103063010001"
25304,"11030","용산구","1103063","이촌1동","1103063010401"
25305,"11030","용산구","1103063","이촌1동","1103063010403"
25306,"11030","용산구","1103063","이촌1동","1103063010404"
25429,"11030","용산구","1103063","이촌1동","1103063032701"
25351,"11030","용산구","1103063","이촌1동","1103063020005"
25309,"11030","용산구","1103063","이촌1동","1103063010602"
25470,"11030","용산구","1103063","이촌1동","1103063010002"
25279,"11030","용산구","1103063","이촌1동","1103063020006"
25426,"11030","용산구","1103063","이촌1동","1103063030003"
25307,"11030","용산구","1103063","이촌1동","1103063010405"
25308,"11030","용산구","1103063","이촌1동","1103063010601"
25428,"11030","용산구","1103063","이촌1동","1103063032601"
25425,"11030","용산구","1103063","이촌1동","1103063030002"
25427,"11030","용산구","1103063","이촌1동","1103063032501"
25394,"11030","용산구","1103064","이촌2동","1103064010802"
25430,"11030","용산구","1103064","이촌2동","1103064010001"
25432,"11030","용산구","1103064","이촌2동","1103064010003"
25386,"11030","용산구","1103064","이촌2동","1103064010006"
25395,"11030","용산구","1103064","이촌2동","1103064010803"
25392,"11030","용산구","1103064","이촌2동","1103064010701"
25431,"11030","용산구","1103064","이촌2동","1103064010002"
25391,"11030","용산구","1103064","이촌2동","1103064010403"
25393,"11030","용산구","1103064","이촌2동","1103064010801"
25385,"11030","용산구","1103064","이촌2동","1103064010005"
25389,"11030","용산구","1103064","이촌2동","1103064010401"
25384,"11030","용산구","1103064","이촌2동","1103064010004"
25387,"11030","용산구","1103064","이촌2동","1103064010007"
25388,"11030","용산구","1103064","이촌2동","1103064010201"
25390,"11030","용산구","1103064","이촌2동","1103064010402"
25435,"11030","용산구","1103065","이태원1동","1103065030001"
25434,"11030","용산구","1103065","이태원1동","1103065020009"
25406,"11030","용산구","1103065","이태원1동","1103065020005"
25433,"11030","용산구","1103065","이태원1동","1103065020008"
25403,"11030","용산구","1103065","이태원1동","1103065020002"
25404,"11030","용산구","1103065","이태원1동","1103065020003"
25437,"11030","용산구","1103065","이태원1동","1103065030003"
25405,"11030","용산구","1103065","이태원1동","1103065020004"
25407,"11030","용산구","1103065","이태원1동","1103065020006"
25339,"11030","용산구","1103065","이태원1동","1103065010001"
25408,"11030","용산구","1103065","이태원1동","1103065020007"
25402,"11030","용산구","1103065","이태원1동","1103065020001"
25436,"11030","용산구","1103065","이태원1동","1103065030002"
25401,"11030","용산구","1103065","이태원1동","1103065010003"
25400,"11030","용산구","1103065","이태원1동","1103065010002"
25378,"11030","용산구","1103066","이태원2동","1103066020007"
25528,"11030","용산구","1103066","이태원2동","1103066030009"
25377,"11030","용산구","1103066","이태원2동","1103066020006"
25381,"11030","용산구","1103066","이태원2동","1103066030001"
25379,"11030","용산구","1103066","이태원2동","1103066020008"
25527,"11030","용산구","1103066","이태원2동","1103066030008"
25526,"11030","용산구","1103066","이태원2동","1103066030007"
25376,"11030","용산구","1103066","이태원2동","1103066020005"
25439,"11030","용산구","1103066","이태원2동","1103066020001"
25438,"11030","용산구","1103066","이태원2동","1103066010001"
25380,"11030","용산구","1103066","이태원2동","1103066020009"
25525,"11030","용산구","1103066","이태원2동","1103066030006"
25375,"11030","용산구","1103066","이태원2동","1103066020004"
25382,"11030","용산구","1103066","이태원2동","1103066030002"
25440,"11030","용산구","1103066","이태원2동","1103066020002"
25383,"11030","용산구","1103066","이태원2동","1103066030003"
25524,"11030","용산구","1103066","이태원2동","1103066030005"
25374,"11030","용산구","1103066","이태원2동","1103066020003"
25523,"11030","용산구","1103066","이태원2동","1103066030004"
25492,"11030","용산구","1103069","서빙고동","1103069010007"
25496,"11030","용산구","1103069","서빙고동","1103069020003"
25493,"11030","용산구","1103069","서빙고동","1103069010008"
25499,"11030","용산구","1103069","서빙고동","1103069020006"
25369,"11030","용산구","1103069","서빙고동","1103069020007"
25495,"11030","용산구","1103069","서빙고동","1103069020002"
25370,"11030","용산구","1103069","서빙고동","1103069020008"
25529,"11030","용산구","1103069","서빙고동","1103069010001"
25530,"11030","용산구","1103069","서빙고동","1103069010002"
