`행정동코드`,`구분`,`평균소득(만원)`,`소득금액구간`,`금액구간별인원수비중(%)`,`정보미제공구간해당여부(Y제공불가)`,ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
11680600,40대,6989,5천만원미만,17,N,1123060,대치1동,11680600
11680600,40대,6989,5천만원이상,76,N,1123060,대치1동,11680600
11680600,50대,7370,2천만원미만,1,N,1123060,대치1동,11680600
11680600,50대,7370,3천만원미만,2,N,1123060,대치1동,11680600
11680600,50대,7370,4천만원미만,2,N,1123060,대치1동,11680600
11680600,50대,7370,5천만원미만,12,N,1123060,대치1동,11680600
11680600,50대,7370,5천만원이상,83,N,1123060,대치1동,11680600
11680600,60세이상,5604,2천만원미만,4,N,1123060,대치1동,11680600
11680600,60세이상,5604,3천만원미만,21,N,1123060,대치1동,11680600
11680600,60세이상,5604,4천만원미만,4,N,1123060,대치1동,11680600
11680600,60세이상,5604,5천만원미만,11,N,1123060,대치1동,11680600
11680600,60세이상,5604,5천만원이상,59,N,1123060,대치1동,11680600
11680610,전체,5709,2천만원미만,3,N,1123079,대치2동,11680610
11680610,전체,5709,3천만원미만,10,N,1123079,대치2동,11680610
11680610,전체,5709,4천만원미만,13,N,1123079,대치2동,11680610
11680610,전체,5709,5천만원미만,17,N,1123079,대치2동,11680610
11680610,전체,5709,5천만원이상,57,N,1123079,대치2동,11680610
11680610,남성,6457,2천만원미만,2,N,1123079,대치2동,11680610
11680610,남성,6457,3천만원미만,8,N,1123079,대치2동,11680610
11680610,남성,6457,4천만원미만,9,N,1123079,대치2동,11680610
11680610,남성,6457,5천만원미만,11,N,1123079,대치2동,11680610
11680610,남성,6457,5천만원이상,70,N,1123079,대치2동,11680610
11680610,여성,4715,2천만원미만,3,N,1123079,대치2동,11680610
11680610,여성,4715,3천만원미만,13,N,1123079,대치2동,11680610
11680610,여성,4715,4천만원미만,18,N,1123079,대치2동,11680610
11680610,여성,4715,5천만원미만,26,N,1123079,대치2동,11680610
11680610,여성,4715,5천만원이상,39,N,1123079,대치2동,11680610
11680610,20대,2926,2천만원미만,9,N,1123079,대치2동,11680610
11680610,20대,2926,3천만원미만,46,N,1123079,대치2동,11680610
11680610,20대,2926,4천만원미만,34,N,1123079,대치2동,11680610
11680610,20대,2926,5천만원미만,7,N,1123079,대치2동,11680610
11680610,20대,2926,5천만원이상,3,N,1123079,대치2동,11680610
11680610,30대,4153,2천만원미만,3,N,1123079,대치2동,11680610
11680610,30대,4153,3천만원미만,17,N,1123079,대치2동,11680610
11680610,30대,4153,4천만원미만,34,N,1123079,대치2동,11680610
11680610,30대,4153,5천만원미만,23,N,1123079,대치2동,11680610
11680610,30대,4153,5천만원이상,23,N,1123079,대치2동,11680610
11680610,40대,6235,2천만원미만,1,N,1123079,대치2동,11680610
11680610,40대,6235,3천만원미만,3,N,1123079,대치2동,11680610
11680610,40대,6235,4천만원미만,8,N,1123079,대치2동,11680610
11680610,40대,6235,5천만원미만,20,N,1123079,대치2동,11680610
11680610,40대,6235,5천만원이상,68,N,1123079,대치2동,11680610
11680610,50대,6800,2천만원미만,1,N,1123079,대치2동,11680610
11680610,50대,6800,3천만원미만,2,N,1123079,대치2동,11680610
11680610,50대,6800,4천만원미만,5,N,1123079,대치2동,11680610
11680610,50대,6800,5천만원미만,14,N,1123079,대치2동,11680610
11680610,50대,6800,5천만원이상,77,N,1123079,대치2동,11680610
11680610,60세이상,5404,2천만원미만,4,N,1123079,대치2동,11680610
11680610,60세이상,5404,3천만원미만,17,N,1123079,대치2동,11680610
11680610,60세이상,5404,4천만원미만,8,N,1123079,대치2동,11680610
11680610,60세이상,5404,5천만원미만,16,N,1123079,대치2동,11680610
11680610,60세이상,5404,5천만원이상,55,N,1123079,대치2동,11680610
11680630,전체,4513,2천만원미만,6,N,1123063,대치4동,11680630
11680630,전체,4513,3천만원미만,17,N,1123063,대치4동,11680630
11680630,전체,4513,4천만원미만,22,N,1123063,대치4동,11680630
11680630,전체,4513,5천만원미만,22,N,1123063,대치4동,11680630
11680630,전체,4513,5천만원이상,33,N,1123063,대치4동,11680630
11680630,남성,5131,2천만원미만,4,N,1123063,대치4동,11680630
11680630,남성,5131,3천만원미만,13,N,1123063,대치4동,11680630
11680630,남성,5131,4천만원미만,17,N,1123063,대치4동,11680630
11680630,남성,5131,5천만원미만,19,N,1123063,대치4동,11680630
11680630,남성,5131,5천만원이상,46,N,1123063,대치4동,11680630
11680630,여성,3904,2천만원미만,8,N,1123063,대치4동,11680630
11680630,여성,3904,3천만원미만,21,N,1123063,대치4동,11680630
11680630,여성,3904,4천만원미만,27,N,1123063,대치4동,11680630
11680630,여성,3904,5천만원미만,24,N,1123063,대치4동,11680630
11680630,여성,3904,5천만원이상,20,N,1123063,대치4동,11680630
11680630,20대,2784,2천만원미만,15,N,1123063,대치4동,11680630
11680630,20대,2784,3천만원미만,43,N,1123063,대치4동,11680630
11680630,20대,2784,4천만원미만,32,N,1123063,대치4동,11680630
11680630,20대,2784,5천만원미만,8,N,1123063,대치4동,11680630
11680630,20대,2784,5천만원이상,2,N,1123063,대치4동,11680630
11680630,30대,3738,2천만원미만,6,N,1123063,대치4동,11680630
11680630,30대,3738,3천만원미만,21,N,1123063,대치4동,11680630
11680630,30대,3738,4천만원미만,36,N,1123063,대치4동,11680630
11680630,30대,3738,5천만원미만,22,N,1123063,대치4동,11680630
11680630,30대,3738,5천만원이상,15,N,1123063,대치4동,11680630
11680630,40대,5177,2천만원미만,4,N,1123063,대치4동,11680630
11680630,40대,5177,3천만원미만,7,N,1123063,대치4동,11680630
11680630,40대,5177,4천만원미만,15,N,1123063,대치4동,11680630
11680630,40대,5177,5천만원미만,27,N,1123063,대치4동,11680630
11680630,40대,5177,5천만원이상,47,N,1123063,대치4동,11680630
11680630,50대,5717,2천만원미만,3,N,1123063,대치4동,11680630
11680630,50대,5717,3천만원미만,8,N,1123063,대치4동,11680630
11680630,50대,5717,4천만원미만,11,N,1123063,대치4동,11680630
11680630,50대,5717,5천만원미만,21,N,1123063,대치4동,11680630
11680630,50대,5717,5천만원이상,56,N,1123063,대치4동,11680630
11680630,60세이상,4428,2천만원미만,8,N,1123063,대치4동,11680630
11680630,60세이상,4428,3천만원미만,26,N,1123063,대치4동,11680630
11680630,60세이상,4428,4천만원미만,13,N,1123063,대치4동,11680630
11680630,60세이상,4428,5천만원미만,19,N,1123063,대치4동,11680630
11680630,60세이상,4428,5천만원이상,34,N,1123063,대치4동,11680630
11680640,전체,4116,2천만원미만,7,N,1123064,역삼1동,11680640
11680640,전체,4116,3천만원미만,21,N,1123064,역삼1동,11680640
11680640,전체,4116,4천만원미만,27,N,1123064,역삼1동,11680640
11680640,전체,4116,5천만원미만,21,N,1123064,역삼1동,11680640
11680640,전체,4116,5천만원이상,24,N,1123064,역삼1동,11680640
11680640,남성,4575,2천만원미만,5,N,1123064,역삼1동,11680640
11680640,남성,4575,3천만원미만,16,N,1123064,역삼1동,11680640
11680640,남성,4575,4천만원미만,24,N,1123064,역삼1동,11680640
11680640,남성,4575,5천만원미만,22,N,1123064,역삼1동,11680640
11680640,남성,4575,5천만원이상,34,N,1123064,역삼1동,11680640
11680640,여성,3649,2천만원미만,9,N,1123064,역삼1동,11680640
11680640,여성,3649,3천만원미만,26,N,1123064,역삼1동,11680640
11680640,여성,3649,4천만원미만,31,N,1123064,역삼1동,11680640
11680640,여성,3649,5천만원미만,20,N,1123064,역삼1동,11680640
11680640,여성,3649,5천만원이상,14,N,1123064,역삼1동,11680640
11680640,20대,2878,2천만원미만,14,N,1123064,역삼1동,11680640
11680640,20대,2878,3천만원미만,41,N,1123064,역삼1동,11680640
11680640,20대,2878,4천만원미만,32,N,1123064,역삼1동,11680640
11680640,20대,2878,5천만원미만,10,N,1123064,역삼1동,11680640
11680640,20대,2878,5천만원이상,3,N,1123064,역삼1동,11680640
11680640,30대,3776,2천만원미만,6,N,1123064,역삼1동,11680640
11680640,30대,3776,3천만원미만,20,N,1123064,역삼1동,11680640
11680640,30대,3776,4천만원미만,37,N,1123064,역삼1동,11680640
11680640,30대,3776,5천만원미만,21,N,1123064,역삼1동,11680640
11680640,30대,3776,5천만원이상,16,N,1123064,역삼1동,11680640
11680640,40대,4862,2천만원미만,4,N,1123064,역삼1동,11680640
11680640,40대,4862,3천만원미만,12,N,1123064,역삼1동,11680640
11680640,40대,4862,4천만원미만,16,N,1123064,역삼1동,11680640
11680640,40대,4862,5천만원미만,28,N,1123064,역삼1동,11680640
11680640,40대,4862,5천만원이상,40,N,1123064,역삼1동,11680640
11680640,50대,5216,2천만원미만,4,N,1123064,역삼1동,11680640
11680640,50대,5216,3천만원미만,11,N,1123064,역삼1동,11680640
11680640,50대,5216,4천만원미만,14,N,1123064,역삼1동,11680640
11680640,50대,5216,5천만원미만,24,N,1123064,역삼1동,11680640
11680640,50대,5216,5천만원이상,46,N,1123064,역삼1동,11680640
11680640,60세이상,4468,2천만원미만,7,N,1123064,역삼1동,11680640
11680640,60세이상,4468,3천만원미만,26,N,1123064,역삼1동,11680640
11680640,60세이상,4468,4천만원미만,15,N,1123064,역삼1동,11680640
11680640,60세이상,4468,5천만원미만,17,N,1123064,역삼1동,11680640
11680640,60세이상,4468,5천만원이상,35,N,1123064,역삼1동,11680640
11680650,전체,5094,2천만원미만,4,N,1123065,역삼2동,11680650
11680650,전체,5094,3천만원미만,13,N,1123065,역삼2동,11680650
11680650,전체,5094,4천만원미만,19,N,1123065,역삼2동,11680650
11680650,전체,5094,5천만원미만,20,N,1123065,역삼2동,11680650
11680650,전체,5094,5천만원이상,44,N,1123065,역삼2동,11680650
11680650,남성,5773,2천만원미만,3,N,1123065,역삼2동,11680650
11680650,남성,5773,3천만원미만,10,N,1123065,역삼2동,11680650
11680650,남성,5773,4천만원미만,14,N,1123065,역삼2동,11680650
11680650,남성,5773,5천만원미만,16,N,1123065,역삼2동,11680650
11680650,남성,5773,5천만원이상,57,N,1123065,역삼2동,11680650
11680650,여성,4340,2천만원미만,5,N,1123065,역삼2동,11680650
11680650,여성,4340,3천만원미만,17,N,1123065,역삼2동,11680650
11680650,여성,4340,4천만원미만,24,N,1123065,역삼2동,11680650
11680650,여성,4340,5천만원미만,24,N,1123065,역삼2동,11680650
11680650,여성,4340,5천만원이상,30,N,1123065,역삼2동,11680650
11680650,20대,2943,2천만원미만,12,N,1123065,역삼2동,11680650
11680650,20대,2943,3천만원미만,40,N,1123065,역삼2동,11680650
11680650,20대,2943,4천만원미만,35,N,1123065,역삼2동,11680650
11680650,20대,2943,5천만원미만,9,N,1123065,역삼2동,11680650
11680650,20대,2943,5천만원이상,4,N,1123065,역삼2동,11680650
11680650,30대,4119,2천만원미만,5,N,1123065,역삼2동,11680650
11680650,30대,4119,3천만원미만,17,N,1123065,역삼2동,11680650
11680650,30대,4119,4천만원미만,33,N,1123065,역삼2동,11680650
11680650,30대,4119,5천만원미만,22,N,1123065,역삼2동,11680650
11680650,30대,4119,5천만원이상,24,N,1123065,역삼2동,11680650
11680650,40대,5889,2천만원미만,2,N,1123065,역삼2동,11680650
11680650,40대,5889,3천만원미만,5,N,1123065,역삼2동,11680650
11680650,40대,5889,4천만원미만,10,N,1123065,역삼2동,11680650
11680650,40대,5889,5천만원미만,22,N,1123065,역삼2동,11680650
11680650,40대,5889,5천만원이상,61,N,1123065,역삼2동,11680650
11680650,50대,6356,2천만원미만,2,N,1123065,역삼2동,11680650
11680650,50대,6356,3천만원미만,5,N,1123065,역삼2동,11680650
11680650,50대,6356,4천만원미만,8,N,1123065,역삼2동,11680650
11680650,50대,6356,5천만원미만,17,N,1123065,역삼2동,11680650
11680650,50대,6356,5천만원이상,67,N,1123065,역삼2동,11680650
11680650,60세이상,4762,2천만원미만,6,N,1123065,역삼2동,11680650
11680650,60세이상,4762,3천만원미만,23,N,1123065,역삼2동,11680650
11680650,60세이상,4762,4천만원미만,11,N,1123065,역삼2동,11680650
11680650,60세이상,4762,5천만원미만,18,N,1123065,역삼2동,11680650
11680650,60세이상,4762,5천만원이상,43,N,1123065,역삼2동,11680650
11680655,전체,5367,2천만원미만,3,N,1123066,도곡1동,11680655
11680655,전체,5367,3천만원미만,11,N,1123066,도곡1동,11680655
11680655,전체,5367,4천만원미만,17,N,1123066,도곡1동,11680655
11680655,전체,5367,5천만원미만,19,N,1123066,도곡1동,11680655
11680655,전체,5367,5천만원이상,51,N,1123066,도곡1동,11680655
11680655,남성,6059,2천만원미만,2,N,1123066,도곡1동,11680655
11680655,남성,6059,3천만원미만,8,N,1123066,도곡1동,11680655
11680655,남성,6059,4천만원미만,11,N,1123066,도곡1동,11680655
11680655,남성,6059,5천만원미만,15,N,1123066,도곡1동,11680655
11680655,남성,6059,5천만원이상,64,N,1123066,도곡1동,11680655
11680655,여성,4529,2천만원미만,4,N,1123066,도곡1동,11680655
11680655,여성,4529,3천만원미만,15,N,1123066,도곡1동,11680655
11680655,여성,4529,4천만원미만,23,N,1123066,도곡1동,11680655
11680655,여성,4529,5천만원미만,24,N,1123066,도곡1동,11680655
11680655,여성,4529,5천만원이상,34,N,1123066,도곡1동,11680655
11680655,20대,3023,2천만원미만,9,N,1123066,도곡1동,11680655
11680655,20대,3023,3천만원미만,40,N,1123066,도곡1동,11680655
11680655,20대,3023,4천만원미만,35,N,1123066,도곡1동,11680655
11680655,20대,3023,5천만원미만,12,N,1123066,도곡1동,11680655
11680655,20대,3023,5천만원이상,4,N,1123066,도곡1동,11680655
11680655,30대,4350,2천만원미만,2,N,1123066,도곡1동,11680655
11680655,30대,4350,3천만원미만,13,N,1123066,도곡1동,11680655
11680655,30대,4350,4천만원미만,33,N,1123066,도곡1동,11680655
11680655,30대,4350,5천만원미만,24,N,1123066,도곡1동,11680655
11680655,30대,4350,5천만원이상,28,N,1123066,도곡1동,11680655
11680655,40대,6025,2천만원미만,2,N,1123066,도곡1동,11680655
11680655,40대,6025,3천만원미만,4,N,1123066,도곡1동,11680655
11680655,40대,6025,4천만원미만,8,N,1123066,도곡1동,11680655
11680655,40대,6025,5천만원미만,21,N,1123066,도곡1동,11680655
11680655,40대,6025,5천만원이상,65,N,1123066,도곡1동,11680655
11680655,50대,6608,2천만원미만,2,N,1123066,도곡1동,11680655
11680655,50대,6608,3천만원미만,3,N,1123066,도곡1동,11680655
11680655,50대,6608,4천만원미만,6,N,1123066,도곡1동,11680655
11680655,50대,6608,5천만원미만,15,N,1123066,도곡1동,11680655
11680655,50대,6608,5천만원이상,74,N,1123066,도곡1동,11680655
11680655,60세이상,5294,2천만원미만,5,N,1123066,도곡1동,11680655
11680655,60세이상,5294,3천만원미만,19,N,1123066,도곡1동,11680655
11680655,60세이상,5294,4천만원미만,10,N,1123066,도곡1동,11680655
11680655,60세이상,5294,5천만원미만,15,N,1123066,도곡1동,11680655
11680655,60세이상,5294,5천만원이상,52,N,1123066,도곡1동,11680655
11680656,전체,5951,2천만원미만,2,N,1123067,도곡2동,11680656
11680656,전체,5951,3천만원미만,10,N,1123067,도곡2동,11680656
11680656,전체,5951,4천만원미만,12,N,1123067,도곡2동,11680656
11680656,전체,5951,5천만원미만,18,N,1123067,도곡2동,11680656
11680656,전체,5951,5천만원이상,58,N,1123067,도곡2동,11680656
11680656,남성,6771,2천만원미만,2,N,1123067,도곡2동,11680656
11680656,남성,6771,3천만원미만,8,N,1123067,도곡2동,11680656
11680656,남성,6771,4천만원미만,8,N,1123067,도곡2동,11680656
11680656,남성,6771,5천만원미만,11,N,1123067,도곡2동,11680656
11680656,남성,6771,5천만원이상,72,N,1123067,도곡2동,11680656
11680656,여성,4950,2천만원미만,3,N,1123067,도곡2동,11680656
11680656,여성,4950,3천만원미만,12,N,1123067,도곡2동,11680656
11680656,여성,4950,4천만원미만,18,N,1123067,도곡2동,11680656
11680656,여성,4950,5천만원미만,26,N,1123067,도곡2동,11680656
11680656,여성,4950,5천만원이상,42,N,1123067,도곡2동,11680656
11680656,20대,3073,2천만원미만,8,N,1123067,도곡2동,11680656
11680656,20대,3073,3천만원미만,43,N,1123067,도곡2동,11680656
11680656,20대,3073,4천만원미만,35,N,1123067,도곡2동,11680656
11680656,20대,3073,5천만원미만,10,N,1123067,도곡2동,11680656
11680656,20대,3073,5천만원이상,4,N,1123067,도곡2동,11680656
11680656,30대,4538,2천만원미만,2,N,1123067,도곡2동,11680656
11680656,30대,4538,3천만원미만,12,N,1123067,도곡2동,11680656
11680656,30대,4538,4천만원미만,31,N,1123067,도곡2동,11680656
11680656,30대,4538,5천만원미만,25,N,1123067,도곡2동,11680656
11680656,30대,4538,5천만원이상,30,N,1123067,도곡2동,11680656
11680656,40대,6555,2천만원미만,1,N,1123067,도곡2동,11680656
11680656,40대,6555,3천만원미만,3,N,1123067,도곡2동,11680656
11680656,40대,6555,4천만원미만,6,N,1123067,도곡2동,11680656
11680656,40대,6555,5천만원미만,19,N,1123067,도곡2동,11680656
11680656,40대,6555,5천만원이상,71,N,1123067,도곡2동,11680656
11680656,50대,7148,2천만원미만,1,N,1123067,도곡2동,11680656
11680656,50대,7148,3천만원미만,3,N,1123067,도곡2동,11680656
11680656,50대,7148,4천만원미만,3,N,1123067,도곡2동,11680656
11680656,50대,7148,5천만원미만,14,N,1123067,도곡2동,11680656
11680656,50대,7148,5천만원이상,79,N,1123067,도곡2동,11680656
11680656,60세이상,5794,2천만원미만,4,N,1123067,도곡2동,11680656
11680656,60세이상,5794,3천만원미만,19,N,1123067,도곡2동,11680656
11680656,60세이상,5794,4천만원미만,6,N,1123067,도곡2동,11680656
11680656,60세이상,5794,5천만원미만,13,N,1123067,도곡2동,11680656
11680656,60세이상,5794,5천만원이상,58,N,1123067,도곡2동,11680656
11680660,전체,4791,2천만원미만,5,N,1123068,개포1동,11680660
11680660,전체,4791,3천만원미만,15,N,1123068,개포1동,11680660
11680660,전체,4791,4천만원미만,19,N,1123068,개포1동,11680660
11680660,전체,4791,5천만원미만,22,N,1123068,개포1동,11680660
11680660,전체,4791,5천만원이상,40,N,1123068,개포1동,11680660
11680660,남성,5363,2천만원미만,3,N,1123068,개포1동,11680660
11680660,남성,5363,3천만원미만,12,N,1123068,개포1동,11680660
11680660,남성,5363,4천만원미만,15,N,1123068,개포1동,11680660
11680660,남성,5363,5천만원미만,18,N,1123068,개포1동,11680660
11680660,남성,5363,5천만원이상,51,N,1123068,개포1동,11680660
11680660,여성,4123,2천만원미만,7,N,1123068,개포1동,11680660
11680660,여성,4123,3천만원미만,18,N,1123068,개포1동,11680660
11680660,여성,4123,4천만원미만,23,N,1123068,개포1동,11680660
11680660,여성,4123,5천만원미만,26,N,1123068,개포1동,11680660
11680660,여성,4123,5천만원이상,26,N,1123068,개포1동,11680660
11680660,20대,2750,2천만원미만,14,N,1123068,개포1동,11680660
11680660,20대,2750,3천만원미만,44,N,1123068,개포1동,11680660
11680660,20대,2750,4천만원미만,34,N,1123068,개포1동,11680660
11680660,20대,2750,5천만원미만,6,N,1123068,개포1동,11680660
11680660,20대,2750,5천만원이상,2,N,1123068,개포1동,11680660
11680660,30대,3866,2천만원미만,4,N,1123068,개포1동,11680660
11680660,30대,3866,3천만원미만,21,N,1123068,개포1동,11680660
11680660,30대,3866,4천만원미만,35,N,1123068,개포1동,11680660
11680660,30대,3866,5천만원미만,22,N,1123068,개포1동,11680660
11680660,30대,3866,5천만원이상,18,N,1123068,개포1동,11680660
11680660,40대,5303,2천만원미만,4,N,1123068,개포1동,11680660
11680660,40대,5303,3천만원미만,6,N,1123068,개포1동,11680660
11680660,40대,5303,4천만원미만,13,N,1123068,개포1동,11680660
11680660,40대,5303,5천만원미만,27,N,1123068,개포1동,11680660
11680660,40대,5303,5천만원이상,50,N,1123068,개포1동,11680660
11680660,50대,5737,2천만원미만,4,N,1123068,개포1동,11680660
11680660,50대,5737,3천만원미만,6,N,1123068,개포1동,11680660
11680660,50대,5737,4천만원미만,10,N,1123068,개포1동,11680660
11680660,50대,5737,5천만원미만,23,N,1123068,개포1동,11680660
11680660,50대,5737,5천만원이상,58,N,1123068,개포1동,11680660
11680660,60세이상,4801,2천만원미만,6,N,1123068,개포1동,11680660
11680660,60세이상,4801,3천만원미만,18,N,1123068,개포1동,11680660
11680660,60세이상,4801,4천만원미만,14,N,1123068,개포1동,11680660
11680660,60세이상,4801,5천만원미만,20,N,1123068,개포1동,11680660
11680660,60세이상,4801,5천만원이상,43,N,1123068,개포1동,11680660
11680670,전체,4783,2천만원미만,4,N,1123080,개포2동,11680670
11680670,전체,4783,3천만원미만,12,N,1123080,개포2동,11680670
11680670,전체,4783,4천만원미만,20,N,1123080,개포2동,11680670
11680670,전체,4783,5천만원미만,22,N,1123080,개포2동,11680670
11680670,전체,4783,5천만원이상,41,N,1123080,개포2동,11680670
11680670,남성,5349,2천만원미만,3,N,1123080,개포2동,11680670
11680670,남성,5349,3천만원미만,9,N,1123080,개포2동,11680670
11680670,남성,5349,4천만원미만,15,N,1123080,개포2동,11680670
11680670,남성,5349,5천만원미만,20,N,1123080,개포2동,11680670
11680670,남성,5349,5천만원이상,54,N,1123080,개포2동,11680670
11680670,여성,4103,2천만원미만,5,N,1123080,개포2동,11680670
11680670,여성,4103,3천만원미만,17,N,1123080,개포2동,11680670
11680670,여성,4103,4천만원미만,27,N,1123080,개포2동,11680670
11680670,여성,4103,5천만원미만,25,N,1123080,개포2동,11680670
11680670,여성,4103,5천만원이상,26,N,1123080,개포2동,11680670
11680670,20대,2762,2천만원미만,12,N,1123080,개포2동,11680670
11680670,20대,2762,3천만원미만,45,N,1123080,개포2동,11680670
11680670,20대,2762,4천만원미만,36,N,1123080,개포2동,11680670
11680670,20대,2762,5천만원미만,5,N,1123080,개포2동,11680670
11680670,20대,2762,5천만원이상,2,N,1123080,개포2동,11680670
11680670,30대,3818,2천만원미만,4,N,1123080,개포2동,11680670
11680670,30대,3818,3천만원미만,18,N,1123080,개포2동,11680670
11680670,30대,3818,4천만원미만,39,N,1123080,개포2동,11680670
11680670,30대,3818,5천만원미만,23,N,1123080,개포2동,11680670
11680670,30대,3818,5천만원이상,16,N,1123080,개포2동,11680670
11680670,40대,5287,2천만원미만,3,N,1123080,개포2동,11680670
11680670,40대,5287,3천만원미만,5,N,1123080,개포2동,11680670
11680670,40대,5287,4천만원미만,13,N,1123080,개포2동,11680670
11680670,40대,5287,5천만원미만,27,N,1123080,개포2동,11680670
11680670,40대,5287,5천만원이상,52,N,1123080,개포2동,11680670
11680670,50대,5823,2천만원미만,3,N,1123080,개포2동,11680670
11680670,50대,5823,3천만원미만,5,N,1123080,개포2동,11680670
11680670,50대,5823,4천만원미만,8,N,1123080,개포2동,11680670
11680670,50대,5823,5천만원미만,20,N,1123080,개포2동,11680670
11680670,50대,5823,5천만원이상,64,N,1123080,개포2동,11680670
11680670,60세이상,4684,2천만원미만,6,N,1123080,개포2동,11680670
11680670,60세이상,4684,3천만원미만,15,N,1123080,개포2동,11680670
11680670,60세이상,4684,4천만원미만,14,N,1123080,개포2동,11680670
11680670,60세이상,4684,5천만원미만,21,N,1123080,개포2동,11680670
11680670,60세이상,4684,5천만원이상,44,N,1123080,개포2동,11680670
11680690,전체,4411,2천만원미만,6,N,1123071,개포4동,11680690
11680690,전체,4411,3천만원미만,16,N,1123071,개포4동,11680690
11680690,전체,4411,4천만원미만,24,N,1123071,개포4동,11680690
11680690,전체,4411,5천만원미만,24,N,1123071,개포4동,11680690
11680690,전체,4411,5천만원이상,31,N,1123071,개포4동,11680690
11680690,남성,4860,2천만원미만,4,N,1123071,개포4동,11680690
11680690,남성,4860,3천만원미만,13,N,1123071,개포4동,11680690
11680690,남성,4860,4천만원미만,19,N,1123071,개포4동,11680690
11680690,남성,4860,5천만원미만,23,N,1123071,개포4동,11680690
11680690,남성,4860,5천만원이상,41,N,1123071,개포4동,11680690
11680690,여성,3883,2천만원미만,8,N,1123071,개포4동,11680690
11680690,여성,3883,3천만원미만,19,N,1123071,개포4동,11680690
11680690,여성,3883,4천만원미만,28,N,1123071,개포4동,11680690
11680690,여성,3883,5천만원미만,26,N,1123071,개포4동,11680690
11680690,여성,3883,5천만원이상,19,N,1123071,개포4동,11680690
11680690,20대,2876,2천만원미만,12,N,1123071,개포4동,11680690
11680690,20대,2876,3천만원미만,39,N,1123071,개포4동,11680690
11680690,20대,2876,4천만원미만,38,N,1123071,개포4동,11680690
11680690,20대,2876,5천만원미만,8,N,1123071,개포4동,11680690
11680690,20대,2876,5천만원이상,2,N,1123071,개포4동,11680690
11680690,30대,3727,2천만원미만,5,N,1123071,개포4동,11680690
11680690,30대,3727,3천만원미만,20,N,1123071,개포4동,11680690
11680690,30대,3727,4천만원미만,38,N,1123071,개포4동,11680690
11680690,30대,3727,5천만원미만,23,N,1123071,개포4동,11680690
11680690,30대,3727,5천만원이상,13,N,1123071,개포4동,11680690
11680690,40대,4847,2천만원미만,5,N,1123071,개포4동,11680690
11680690,40대,4847,3천만원미만,8,N,1123071,개포4동,11680690
11680690,40대,4847,4천만원미만,16,N,1123071,개포4동,11680690
11680690,40대,4847,5천만원미만,31,N,1123071,개포4동,11680690
11680690,40대,4847,5천만원이상,40,N,1123071,개포4동,11680690
11680690,50대,5203,2천만원미만,4,N,1123071,개포4동,11680690
11680690,50대,5203,3천만원미만,8,N,1123071,개포4동,11680690
11680690,50대,5203,4천만원미만,15,N,1123071,개포4동,11680690
11680690,50대,5203,5천만원미만,25,N,1123071,개포4동,11680690
11680690,50대,5203,5천만원이상,48,N,1123071,개포4동,11680690
11680690,60세이상,4493,2천만원미만,8,N,1123071,개포4동,11680690
11680690,60세이상,4493,3천만원미만,20,N,1123071,개포4동,11680690
11680690,60세이상,4493,4천만원미만,14,N,1123071,개포4동,11680690
11680690,60세이상,4493,5천만원미만,21,N,1123071,개포4동,11680690
11680690,60세이상,4493,5천만원이상,37,N,1123071,개포4동,11680690
11680700,전체,4261,2천만원미만,9,N,1123076,세곡동,11680700
11680700,전체,4261,3천만원미만,17,N,1123076,세곡동,11680700
11680700,전체,4261,4천만원미만,24,N,1123076,세곡동,11680700
11680700,전체,4261,5천만원미만,21,N,1123076,세곡동,11680700
11680700,전체,4261,5천만원이상,30,N,1123076,세곡동,11680700
11680700,남성,4726,2천만원미만,6,N,1123076,세곡동,11680700
11680700,남성,4726,3천만원미만,14,N,1123076,세곡동,11680700
11680700,남성,4726,4천만원미만,19,N,1123076,세곡동,11680700
11680700,남성,4726,5천만원미만,20,N,1123076,세곡동,11680700
11680700,남성,4726,5천만원이상,41,N,1123076,세곡동,11680700
11680700,여성,3713,2천만원미만,11,N,1123076,세곡동,11680700
11680700,여성,3713,3천만원미만,20,N,1123076,세곡동,11680700
11680700,여성,3713,4천만원미만,30,N,1123076,세곡동,11680700
11680700,여성,3713,5천만원미만,21,N,1123076,세곡동,11680700
11680700,여성,3713,5천만원이상,17,N,1123076,세곡동,11680700
11680700,20대,2517,2천만원미만,29,N,1123076,세곡동,11680700
11680700,20대,2517,3천만원미만,40,N,1123076,세곡동,11680700
11680700,20대,2517,4천만원미만,23,N,1123076,세곡동,11680700
11680700,20대,2517,5천만원미만,6,N,1123076,세곡동,11680700
11680700,20대,2517,5천만원이상,2,N,1123076,세곡동,11680700
11680700,30대,3756,2천만원미만,7,N,1123076,세곡동,11680700
11680700,30대,3756,3천만원미만,22,N,1123076,세곡동,11680700
11680700,30대,3756,4천만원미만,34,N,1123076,세곡동,11680700
11680700,30대,3756,5천만원미만,19,N,1123076,세곡동,11680700
11680700,30대,3756,5천만원이상,18,N,1123076,세곡동,11680700
11680700,40대,4736,2천만원미만,5,N,1123076,세곡동,11680700
11680700,40대,4736,3천만원미만,8,N,1123076,세곡동,11680700
11680700,40대,4736,4천만원미만,21,N,1123076,세곡동,11680700
11680700,40대,4736,5천만원미만,26,N,1123076,세곡동,11680700
